LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON
239,008970,KBI동양철관,KOSPI,철강·금속,1831,63.52,1900.0,0.0,0.0,WAIT,WAIT,3,False,1,True,29.9,29.9,35.8,4.6,68.7,0.0,25.2,36.4,64.1,19.9,5.89,0.0,RR5.9 + 진입적정,0,1831.0,1770.0,2190.0,2340.0,,-2.88,0.42,1904,-7.76,특이사항 없음,4,4.82,33.2,-5.23,AI 강점,,,추세 관망,CAUTION,42.9,1차 철강 제조업,6351628665.0,50.9,12.03,1,0,-1.03,-10.02,-4.78,5.78,-2.5,-14.84,-0.79,-22.4,-50.67,0.714,0.476,0,9.3,0,0,2.11,0.2,0,0,0,0,1,1825.8,-3.85,-0.277,True,O,▼,1897,▼,X,X,-0.11,250,0,-1,-1,1,2400.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.33,6.0,5.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_120D,45,FIBO_1.272,40,0.0,1차 철강 제조업,3.094583333333333,29.796666666666667,6.0,68.7,OK,5.0,5.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,29.9,29.9,29.9,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,5.885,1.042,1.042,0.0,0.0,0.0,v22_calibrated,,,,,,True,19.6,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
240,316140,우리금융지주,KOSPI,금융,33200,1014.88,243713.3,0.0,0.0,WAIT,WAIT,3,False,1,True,25.1,25.1,3.0,52.2,15.3,0.0,24.7,23.5,49.2,38.5,1.61,0.0,RR1.6 + 진입적정,0,33200.0,31300.0,36250.0,41500.0,,-1.29,1.51,34715,20.17,특이사항 없음,0,-2.12,29.5,-3.14,,,,추세 관망,CAUTION,42.9,기타 금융업,101487878375.0,34.1,12.48,0,0,1.84,-0.9,-7.26,4.24,3.59,29.18,-2.33,-16.31,-6.65,0.319,0.149,1,6.0,0,0,1.04,0.23,166,5843,6009,0,-1,35850.0,-4.37,-0.0651,True,O,▲,33017,▼,O,X,0.31,250,0,1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.72,4.0,1.6,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,기타 금융업,4.604358974358974,27.428974358974358,7.0,15.3,OK,47.0,47.0,0,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,25.1,25.1,25.1,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,1.605,1.06,1.06,0.0,0.0,0.0,v22_calibrated,,,,,,True,9.2,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
241,024110,기업은행,KOSPI,금융,21750,313.17,173440.1,0.0,0.0,WAIT,WAIT,3,False,1,True,25.6,25.6,5.5,54.4,8.1,0.0,24.7,22.7,48.9,38.9,1.21,0.0,RR1.2 + 진입적정,0,21750.0,20800.0,22900.0,29550.0,,-1.42,1.28,23616,5.24,특이사항 없음,1,-0.69,37.5,-2.49,,,,추세 관망,CAUTION,42.9,은행 및 저축기관,31316746000.0,37.9,5.72,1,1,0.69,-3.33,-3.55,1.87,-4.81,10.41,-4.7,-24.71,-25.42,0.546,0.276,1,6.0,1,0,1.15,0.21,0,0,0,0,-1,22990.0,-7.9,-0.1325,True,X,▲,22167,▼,X,X,0.23,250,0,1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.37,4.0,1.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,은행 및 저축기관,4.604358974358974,27.428974358974358,7.0,8.1,OK,40.0,40.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,25.6,25.6,25.6,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,1.211,1.058,1.058,0.0,0.0,0.0,v22_calibrated,,,,,,True,5.3,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
242,097950,CJ제일제당,KOSPI,유통·소비재,231500,127.84,34850.4,0.0,0.0,WAIT,WAIT,3,False,1,True,23.5,23.5,12.8,31.9,28.1,0.0,24.0,24.3,19.1,76.1,1.95,0.0,RR1.9 + 진입적정,0,231500.0,221000.0,252000.0,270000.0,,-0.37,0.8,222001,9.46,특이사항 없음,0,-0.22,48.0,-1.99,,,,추세 관망,CAUTION,42.9,기타 식품 제조업,12783715500.0,60.6,7.45,0,1,0.65,-0.64,-2.53,-3.14,5.47,2.66,-9.71,-14.43,-33.17,0.168,0.168,1,6.0,0,0,1.13,0.15,0,0,0,0,1,229900.0,4.28,-0.1121,True,O,▲,238296,▼,X,X,1.74,250,0,1,1,1,293000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.54,5.0,2.0,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 식품 제조업,1.048125,11.658125,12.0,28.1,OK,19.43900348905329,19.43900348905329,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,23.5,23.5,23.5,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,1.952,1.06,1.06,0.0,0.0,0.0,v22_calibrated,,,,,,True,8.9,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
243,092870,엑시콘,KOSDAQ,조선·기계·설비,38050,181.94,4965.8,0.0,0.0,WAIT,WAIT,3,False,1,True,82.8,82.8,85.0,88.4,67.2,0.0,23.3,80.2,21.2,73.5,0.64,0.0,진입적정 + 3축고점,0,38050.0,32350.0,41700.0,47950.0,,-0.06,1.23,31039,135.45,특이사항 없음,0,23.79,69.5,14.35,TIMING 강점,STRUCT 보조,,추세 관망,CAUTION,42.9,특수 목적용 기계 제조업,18194193250.0,87.0,49.58,0,0,-6.63,6.88,15.48,49.8,42.24,164.24,43.23,22.34,128.41,0.016,0.016,1,12.0,1,0,1.02,0.77,0,0,0,1,1,31290.0,22.58,-0.0149,False,O,▲,39061,▲,X,X,0.74,250,0,1,1,1,52500.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,14.98,6.0,0.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,특수 목적용 기계 제조업,4.330375,35.424625,3.0,67.2,OK,58.5,58.5,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,82.8,82.8,82.8,19.9,19.9,FRESH,0.539,,False,0.423,True,MATURE,5320.0,0.64,1.128,0.64,0.0,0.0,0.0,v22_calibrated,,,,,,True,9.6,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
244,141000,비아트론,KOSDAQ,조선·기계·설비,12200,62.34,1478.0,0.0,0.0,WAIT,WAIT,3,False,1,True,86.0,86.0,92.9,91.2,61.6,0.0,23.3,81.9,31.3,60.9,0.56,0.0,진입적정 + 3축고점,0,12200.0,10960.0,12890.0,14260.0,,-0.03,2.6,10214,27.01,특이사항 없음,0,14.84,58.3,6.38,STRUCT 강점,TIMING 보조,,추세 관망,CAUTION,42.9,특수 목적용 기계 제조업,6233506400.0,72.8,23.3,0,0,0.83,3.92,3.04,24.62,28.02,57.83,18.05,8.12,22.0,0.034,0.034,1,9.6,1,0,1.02,0.77,0,0,0,1,1,10851.0,19.44,0.0284,False,O,▲,11933,▲,O,X,1.16,250,0,1,1,1,16070.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,10.16,6.0,0.6,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,특수 목적용 기계 제조업,4.330375,35.424625,3.0,61.6,OK,61.682545992653786,61.682545992653786,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,86.0,86.0,86.0,19.9,19.9,FRESH,0.539,,False,0.449,True,MATURE,5320.0,0.556,1.2,0.556,0.0,0.0,0.0,v22_calibrated,,,,,,True,5.7,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
245,017900,광전자,KOSPI,반도체,10780,1056.82,6246.3,0.0,0.0,WAIT,WAIT,3,False,1,True,22.3,22.3,7.5,31.7,33.2,0.0,23.2,24.1,25.7,67.9,10.81,0.0,RR10.8 + 진입적정,0,10780.0,9700.0,22450.0,28100.0,,-0.25,0.57,8465,232.49,특이사항 없음,0,110.53,23.9,-2.74,저점추세 양호,,MFI 약세,추세 관망,CAUTION,42.9,반도체 제조업,105681918615.0,14.1,90.8,0,0,2.76,1.89,-9.94,141.98,455.96,502.23,135.41,436.06,466.4,0.15,0.104,1,12.0,0,0,1.45,0.34,0,0,0,0,-1,14336.0,27.35,-0.2339,False,O,▲,10111,▼,O,X,2.67,248,0,1,1,1,35250.0,enter,100.0,SWING+WARN:ATR%=21.4% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,10.02,5.0,10.8,normal,7.0,v1_sl_first_gap_at_open,SWING+WARN:ATR%=21.4% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,반도체 제조업,7.560357142857143,50.980000000000004,2.0,33.2,OK,19.566234968761837,19.566234968761837,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,22.3,22.3,22.3,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,10.806,1.06,1.06,0.0,0.0,0.0,v22_calibrated,,,,,,True,108.3,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
246,039200,오스코텍,KOSDAQ,바이오·의약품,49100,96.57,18784.8,0.0,0.0,WAIT,WAIT,3,False,1,True,28.3,28.3,47.1,12.7,21.9,0.0,23.1,27.2,34.4,57.0,5.56,0.0,RR5.6 + 진입적정,0,49100.0,47500.0,58000.0,60200.0,,-1.99,0.81,52838,-8.89,특이사항 없음,0,3.81,28.1,-6.85,저점추세 양호,,,추세 관망,CAUTION,42.9,의약품 제조업,9657235150.0,38.0,18.21,0,0,-1.21,-8.91,-6.65,3.81,-2.77,5.36,-2.76,-22.67,-30.47,0.75,0.431,0,10.2,0,0,1.71,0.18,0,0,0,0,1,47735.0,-7.07,-0.2488,True,X,▲,51292,▼,X,X,0.1,250,0,1,-1,1,66000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.26,5.0,5.6,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,의약품 제조업,-6.08375,-7.101875,16.0,21.9,OK,24.93742531907946,24.93742531907946,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,28.3,28.3,28.3,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,5.562,1.048,1.048,0.0,0.0,0.0,v22_calibrated,,,,,,True,18.1,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
247,302440,SK바이오사이언스,KOSPI,기타,42000,98.93,32951.8,0.0,0.0,WAIT,WAIT,3,False,1,True,23.0,23.0,13.6,34.4,18.9,0.0,23.0,22.3,20.8,74.0,4.15,0.0,RR4.2 + 진입적정,0,42000.0,40700.0,47400.0,48900.0,,-1.47,1.88,44976,-14.06,특이사항 없음,0,2.31,41.5,-3.38,저점추세 양호,,,추세 관망,CAUTION,42.9,기초 의약물질 제조업,9892689325.0,52.9,11.47,0,0,-4.76,-3.23,-4.98,4.22,-14.29,-22.08,-2.35,-34.19,-57.91,0.913,0.216,0,6.2,0,0,0.96,0.15,0,0,0,0,-1,46245.0,-6.62,-0.0963,False,X,▼,43392,▼,X,X,-1.59,250,0,-1,-1,1,51200.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.1,5.0,4.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,VP_RESISTANCE,65,SWING_60D,60,0.0,기초 의약물질 제조업,1.9008035714285714,17.118303571428573,10.0,18.9,OK,49.0,49.0,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,23.0,23.0,23.0,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,4.154,1.06,1.06,0.0,0.0,0.0,v22_calibrated,,,,,,True,12.9,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
248,255220,SG,KOSDAQ,기타,2570,120.17,2815.8,0.0,0.0,WAIT,WAIT,3,False,1,True,22.0,22.0,0.0,32.2,45.7,0.0,23.0,26.0,45.7,42.9,2.65,0.0,RR2.6 + 진입적정,0,2570.0,2415.0,2980.0,3630.0,,-1.18,1.52,2992,-7.15,특이사항 없음,0,-6.04,34.8,-3.94,,,저점 이탈,추세 관망,CAUTION,42.9,기타 비금속 광물제품 제조업,12016892767.0,42.5,14.9,0,0,1.98,-0.19,-5.86,-6.55,-15.6,26.29,-13.12,-35.5,-9.54,0.833,0.271,0,7.1,0,1,0.81,0.16,0,0,0,0,1,2402.0,-14.11,0.045,True,X,▼,2539,▼,O,X,2.58,250,0,-1,-1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.03,6.0,2.6,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,기타 비금속 광물제품 제조업,1.9008035714285714,17.118303571428573,10.0,45.7,OK,42.50554053974487,42.50554053974487,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,22.0,22.0,22.0,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,2.645,1.06,1.06,0.0,0.0,0.0,v22_calibrated,,,,,,True,16.0,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
249,326030,SK바이오팜,KOSPI,기타,99600,345.14,78000.0,0.0,0.0,WAIT,WAIT,3,False,1,True,22.7,22.7,0.0,49.4,14.9,0.0,22.7,21.4,49.4,38.2,1.57,0.0,RR1.6 + 진입적정,0,99600.0,94300.0,107900.0,120000.0,⚡눌림회복,-1.58,1.95,100501,4.24,특이사항 없음,0,0.88,27.1,-1.86,,,,추세 관망,CAUTION,42.9,자연과학 및 공학 연구개발업,34513524350.0,39.2,10.24,0,0,1.12,-2.92,-2.35,4.73,-13.47,-14.14,-1.84,-33.37,-49.97,0.609,0.117,1,6.0,0,0,0.3,0.28,0,0,0,0,1,96360.0,-0.9,-0.1556,True,X,▼,100201,▼,X,X,-0.1,250,0,-1,-1,1,144100.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.32,4.0,1.6,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,자연과학 및 공학 연구개발업,1.9008035714285714,17.118303571428573,10.0,14.9,OK,40.0,40.0,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,22.7,22.7,22.7,19.9,19.9,FRESH,0.539,,False,0.3,True,MATURE,5320.0,1.566,1.06,1.06,0.0,0.0,0.0,v22_calibrated,,,,,,True,8.3,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
250,078160,메디포스트,KOSDAQ,기타,26400,67.98,10350.0,0.0,0.0,WAIT,WAIT,3,False,1,True,81.6,81.6,92.9,71.8,78.8,0.0,22.7,81.2,21.1,73.6,0.68,0.0,진입적정 + 3축고점,0,26400.0,22400.0,29100.0,29800.0,,-0.25,0.91,23234,20.61,특이사항 없음,0,17.01,55.9,5.77,STRUCT 강점,AI 보조,,추세 관망,CAUTION,42.9,기초 의약물질 제조업,6798446750.0,65.0,38.62,0,0,-0.94,-2.58,9.32,34.63,8.2,62.46,28.06,-11.7,26.63,0.016,0.016,1,12.0,1,0,1.19,0.71,0,0,0,1,1,21700.0,13.62,-0.414,False,O,▲,27723,▼,X,X,-0.75,250,0,1,1,1,34050.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.15,5.0,0.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,0.0,기초 의약물질 제조업,1.9008035714285714,17.118303571428573,10.0,78.8,OK,50.75928435831919,50.75928435831919,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,81.6,81.6,81.6,19.9,19.9,FRESH,0.539,,False,0.414,True,MATURE,5320.0,0.675,1.089,0.675,0.0,0.0,0.0,v22_calibrated,,,,,,True,10.2,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
251,098120,마이크로컨텍솔,KOSDAQ,IT/전기전자,37200,62.15,3092.3,0.0,0.0,WAIT,WAIT,3,False,1,True,79.4,79.4,86.9,78.2,66.6,0.0,22.2,77.2,20.3,74.6,0.45,0.0,진입적정,0,37200.0,31900.0,39600.0,46800.0,🚀급등시동,0.04,0.93,28946,94.54,특이사항 없음,0,19.1,59.6,8.63,STRUCT 강점,TIMING 보조,,추세 관망,CAUTION,42.9,전자부품 제조업,6215159050.0,47.0,31.89,0,0,2.9,7.05,8.3,38.81,73.02,44.75,32.24,53.12,8.92,0.014,0.014,1,12.0,1,0,1.37,0.8,0,0,0,1,1,29200.0,28.51,-0.0961,False,O,▲,36837,▲,O,X,0.69,250,0,1,1,1,52800.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,14.25,6.0,0.5,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,전자부품 제조업,7.0463265306122445,31.196632653061226,4.0,66.6,OK,52.87877248934723,52.87877248934723,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,79.4,79.4,79.4,19.9,19.9,FRESH,0.539,,False,0.396,True,MATURE,5320.0,0.453,1.017,0.453,0.0,0.0,0.0,v22_calibrated,,,,,,True,6.5,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
252,083650,비에이치아이,KOSDAQ,조선·기계·설비,100300,754.4,31037.2,0.0,0.0,WAIT,WAIT,3,False,1,True,85.4,85.4,95.5,92.9,50.1,0.0,22.1,79.5,45.4,43.2,0.64,0.0,진입적정,0,100300.0,91600.0,105900.0,114200.0,,0.01,1.82,93490,78.06,특이사항 없음,0,7.75,64.6,3.6,STRUCT 강점,TIMING 보조,,추세 관망,CAUTION,42.9,일반 목적용 기계 제조업,75439656550.0,58.7,13.43,0,0,1.52,2.98,2.56,11.69,27.45,141.69,5.12,7.55,105.86,0.064,0.064,1,9.2,1,0,1.55,0.69,0,0,0,1,1,90030.0,7.28,-0.0293,False,O,▲,99793,▼,O,X,1.82,250,0,1,1,1,126500.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.67,5.0,0.6,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,일반 목적용 기계 제조업,4.330375,35.424625,3.0,50.1,OK,67.0,67.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,85.4,85.4,85.4,19.9,19.9,FRESH,0.539,,False,0.444,True,MATURE,5320.0,0.644,1.2,0.644,0.0,0.0,0.0,v22_calibrated,,,,,,True,5.6,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
253,189300,인텔리안테크,KOSDAQ,IT/전기전자,151300,269.39,16245.8,0.0,0.0,WAIT,WAIT,3,False,1,True,82.4,82.4,93.5,83.5,58.2,0.0,21.9,78.4,35.3,55.9,0.55,0.0,진입적정,0,151300.0,133100.0,161400.0,182900.0,🚀급등시동,0.14,1.08,125882,27.92,특이사항 없음,0,12.87,61.3,13.31,STRUCT 강점,TIMING 보조,,추세 관망,CAUTION,42.9,통신 및 방송 장비 제조업,26938708800.0,67.8,32.76,0,0,-1.5,7.99,12.74,34.85,44.51,272.2,28.28,24.61,236.37,0.019,0.019,1,11.9,1,0,1.65,0.8,0,0,0,1,1,127310.0,20.19,0.1559,False,O,▲,143845,▲,O,X,5.08,250,0,1,1,1,207000.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,12.03,5.0,0.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,통신 및 방송 장비 제조업,7.0463265306122445,31.196632653061226,4.0,58.2,OK,66.84308767604611,66.84308767604611,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,82.4,82.4,82.4,19.9,19.9,FRESH,0.539,,False,0.42,True,MATURE,5320.0,0.555,1.115,0.555,0.0,0.0,0.0,v22_calibrated,,,,,,True,6.7,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
254,095610,테스,KOSDAQ,조선·기계·설비,89200,222.46,17269.1,0.0,0.0,WAIT,WAIT,3,False,1,True,77.3,77.3,85.7,69.0,76.9,0.0,21.8,77.2,16.7,79.1,0.68,0.0,진입적정,0,89200.0,80700.0,95000.0,97600.0,,-0.6,0.6,73911,34.62,특이사항 없음,0,28.79,48.3,3.51,STRUCT 강점,AI 보조,,추세 관망,CAUTION,42.9,특수 목적용 기계 제조업,22245787950.0,31.2,26.44,0,0,-0.56,3.0,0.68,42.95,30.79,122.72,36.38,10.89,86.89,0.045,0.045,1,9.9,0,0,1.45,0.81,0,0,0,1,1,74900.0,20.69,-0.1202,False,O,▲,87924,▼,O,X,0.78,250,0,1,1,1,104800.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,9.53,5.0,0.7,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,0.0,특수 목적용 기계 제조업,4.330375,35.424625,3.0,76.9,OK,42.077045674426984,42.077045674426984,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260507,20260507,,77.3,77.3,77.3,19.9,19.9,FRESH,0.539,,False,0.379,True,MATURE,5320.0,0.682,0.948,0.682,0.0,0.0,0.0,v22_calibrated,,,,,,True,6.5,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
