LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),KELLY_ENGINE,KELLY_ERROR,추천수량,STRATEGY_SCORE,STRATEGY_HORIZON,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON,ENTRY_RISK_FLAG,ENTRY_RISK_LEVEL,ENTRY_RISK_RULE,ENTRY_RISK_REASON
274,009420,한올바이오파마,KOSPI,바이오·의약품,41200,197.07,21523.1,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,17.6,17.6,0.0,24.4,57.5,0.0,21.7,27.3,57.5,28.1,3.37,0.0,RR3.4 + 진입적정,0,41200.0,37550.0,53500.0,66600.0,,-0.81,1.33,52687,-6.1,특이사항 없음,0,-15.94,24.4,-12.54,AI 강점,,저점 이탈,조건 미충족,CRITICAL,25.6,의약품 제조업,19707254225.0,30.1,27.35,0,0,-0.6,-11.68,-11.02,-15.23,-26.95,-4.41,-32.67,-55.03,-89.46,0.993,0.314,0,12.0,0,0,1.01,0.17,0,0,0,0,-1,50410.0,-21.8,-0.0979,False,X,▼,43373,▼,X,X,-1.57,250,0,-1,-1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.86,5.0,3.4,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,의약품 제조업,-0.589375,-10.88875,10.0,0.07480929264909848,-0.0423848336021339,0.30985915492957744,OK,57.5,OK,40.0,40.0,0,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260519,20260519,,17.6,17.6,17.6,28.08,-6.58,FRESH,0.535,,False,0.3,True,MATURE,6437.0,3.37,0.745,0.745,0.0,0.0,v22_calibrated,,,,,,,,,True,29.9,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
275,042370,비츠로테크,KOSDAQ,금융,14360,68.45,3762.3,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,27.0,27.0,24.5,5.6,60.8,0.0,21.6,30.3,55.2,31.0,7.15,0.0,RR7.2 + 진입적정,0,14360.0,13040.0,23800.0,28000.0,,-2.37,0.36,14861,30.86,특이사항 없음,0,-17.23,35.7,-15.67,AI 강점,,저점 이탈,조건 미충족,CRITICAL,25.6,기타 금융업,6844729055.0,65.1,38.18,0,0,-1.1,-14.98,-21.44,-19.28,28.56,73.64,-11.96,35.14,49.19,0.284,0.065,1,12.0,0,0,2.31,0.09,0,0,0,0,-1,20910.0,-3.37,-0.6513,False,O,▲,15515,▼,X,X,1.72,250,0,1,1,1,33350.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,9.19,6.0,7.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 금융업,-0.39142857142857135,-7.937380952380953,8.0,0.14618981297254277,-0.015689619554522614,0.3333333333333333,OK,60.8,OK,5.0,5.0,2,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260519,20260519,,27.0,27.0,27.0,28.08,-6.58,FRESH,0.535,,False,0.3,True,MATURE,6437.0,7.152,0.749,0.749,0.0,0.0,v22_calibrated,,,,,,,,,True,65.7,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
276,069540,빛과전자,KOSDAQ,IT/전기전자,4610,155.03,4513.3,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,23.1,23.1,20.1,14.6,42.0,0.0,21.5,25.6,27.4,65.8,12.55,0.0,RR12.6 + 진입적정,0,4610.0,4410.0,7120.0,8100.0,,-1.17,0.22,3839,193.37,특이사항 없음,4,-5.01,37.8,-14.99,거래품질 우수,,저점 이탈,조건 미충족,CRITICAL,25.6,통신 및 방송 장비 제조업,15503295264.0,56.1,34.44,0,0,-8.71,-21.86,-11.52,-21.33,322.16,517.14,-14.01,328.74,492.69,0.25,0.068,1,12.0,0,0,2.08,0.02,0,0,0,0,1,3910.0,20.06,-0.5521,True,O,▲,5441,▼,X,X,0.0,248,0,1,1,1,10080.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.34,6.0,12.6,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,통신 및 방송 장비 제조업,-5.661219512195122,4.6329268292682935,4.0,0.15757669662224977,0.026849328143117853,0.07407407407407407,OK,42.0,OK,5.0,5.0,2,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260519,20260519,,23.1,23.1,23.1,28.08,-6.58,FRESH,0.535,,False,0.3,True,MATURE,6437.0,12.55,0.745,0.745,0.0,0.0,v22_calibrated,,,,,,,,,True,54.4,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,1,ORANGE,C_ORANGE,STRUCT < 90 + VWAP_GAP > 15% 강한 과열
277,348340,뉴로메카,KOSDAQ,조선·기계·설비,59800,175.2,7392.6,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,24.2,24.2,16.2,8.6,65.5,0.0,21.5,30.1,56.9,28.9,9.87,0.0,RR9.9 + 진입적정,0,59800.0,57500.0,82500.0,87800.0,,-1.54,0.4,70612,-9.01,특이사항 없음,5,-2.95,42.6,-11.47,AI 강점,,,조건 미충족,CRITICAL,25.6,특수 목적용 기계 제조업,17520258850.0,51.2,23.54,1,0,-8.28,-21.0,-11.54,-9.67,-27.6,119.45,-2.35,-21.02,95.0,0.725,0.213,0,12.0,0,0,1.84,0.02,0,0,0,0,1,55965.0,-15.31,-0.6749,True,X,▲,69714,▼,X,X,-1.38,248,0,1,1,1,139000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.85,5.0,9.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,특수 목적용 기계 제조업,-6.6410526315789475,10.066666666666666,2.0,0.11759436215957955,0.10111320185559278,0.3055555555555556,OK,65.5,OK,5.0,5.0,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260519,20260519,,24.2,24.2,24.2,28.08,-6.58,FRESH,0.535,,False,0.3,True,MATURE,6437.0,9.87,0.745,0.745,0.0,0.0,v22_calibrated,,,,,,,,,True,38.0,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
278,115180,큐리언트,KOSDAQ,기타,26700,55.68,9960.4,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,15.5,15.5,0.0,31.4,38.1,0.0,21.4,23.2,38.1,52.4,6.33,0.0,RR6.3 + 진입적정,0,26700.0,24250.0,42200.0,44000.0,,-1.01,1.05,41668,-9.48,특이사항 없음,0,-27.95,6.1,-22.38,거래품질 우수,,MFI 약세,조건 미충족,CRITICAL,25.6,자연과학 및 공학 연구개발업,5567733675.0,12.8,55.58,0,0,-0.37,-16.56,-23.61,-29.55,-19.34,2.69,-22.23,-12.76,-21.76,0.964,0.265,0,12.0,0,0,2.86,0.1,0,0,0,0,-1,33690.0,-35.92,-0.1148,False,X,▼,27037,▼,X,X,-2.05,250,0,-1,-1,1,62900.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,9.18,5.0,6.3,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,SWING_60D,60,0.0,자연과학 및 공학 연구개발업,-3.7547058823529413,-1.2380672268907564,6.0,0.09135901551631888,-0.15908041242406498,0.3584905660377358,OK,38.1,OK,42.63812585352342,42.63812585352342,2,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260519,20260519,,15.5,15.5,15.5,28.08,-6.58,FRESH,0.535,,False,0.3,True,MATURE,6437.0,6.327,0.745,0.745,0.0,0.0,v22_calibrated,,,,,,,,,True,58.1,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
279,475830,오름테라퓨틱,KOSDAQ,기타,62900,250.82,13531.9,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,15.0,15.0,0.0,33.4,33.4,0.0,21.4,22.3,33.4,58.2,5.13,0.0,RR5.1 + 진입적정,0,62900.0,56200.0,97300.0,141400.0,,-1.91,2.07,104114,-46.63,특이사항 없음,0,-27.04,25.9,-23.83,,,저점 이탈,조건 미충족,CRITICAL,25.6,기초 의약물질 제조업,25082120650.0,31.1,36.52,0,0,-7.23,-23.67,-33.01,-26.78,-44.63,11.13,-19.46,-38.05,-13.32,0.944,0.032,0,12.0,0,0,1.25,0.12,0,0,0,0,-1,88550.0,-39.59,-0.6256,False,X,▼,73731,▼,X,X,-1.18,250,0,-1,1,1,146600.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,10.65,5.0,5.1,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,기초 의약물질 제조업,-3.7547058823529413,-1.2380672268907564,6.0,0.12241653418124006,-0.019385924084502886,0.296875,OK,33.4,OK,40.0,40.0,2,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260519,20260519,,15.0,15.0,15.0,28.08,-6.58,FRESH,0.535,,False,0.3,True,MATURE,6437.0,5.134,0.745,0.745,0.0,0.0,v22_calibrated,,,,,,,,,True,54.7,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
280,372320,큐로셀,KOSDAQ,기타,36150,92.56,5504.2,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,17.8,17.8,0.0,21.4,62.3,0.0,21.3,27.9,62.3,22.1,13.88,0.0,RR13.9 + 진입적정,0,36150.0,34000.0,66000.0,71600.0,,-2.3,1.0,52389,-24.69,특이사항 없음,0,-35.6,13.5,-30.36,AI 강점,,MFI 약세,조건 미충족,CRITICAL,25.6,자연과학 및 공학 연구개발업,9256033700.0,17.8,75.8,0,0,-7.54,-15.83,-35.56,-41.5,-30.08,-11.51,-34.18,-23.5,-35.96,1.0,0.056,0,12.0,0,0,0.55,0.03,0,0,0,0,-1,50695.0,-31.0,0.3801,True,X,▼,36375,▼,X,X,-0.13,250,0,-1,-1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.95,5.0,13.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,,0,0.0,자연과학 및 공학 연구개발업,-3.7547058823529413,-1.2380672268907564,6.0,0.1343607982612132,-0.40652678034953743,0.13186813186813187,OK,62.3,OK,29.19488935347266,29.19488935347266,2,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260519,20260519,,17.8,17.8,17.8,28.08,-6.58,FRESH,0.535,,False,0.3,True,MATURE,6437.0,13.884,0.745,0.745,0.0,0.0,v22_calibrated,,,,,,,,,True,82.6,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
281,119850,지엔씨에너지,KOSDAQ,인프라·에너지,26850,54.33,4416.5,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,20.1,20.1,0.0,10.1,87.7,0.0,21.2,32.6,87.7,0.0,7.03,0.0,RR7.0 + 진입적정,0,26850.0,25050.0,39500.0,41600.0,,-2.19,0.79,35640,-31.93,특이사항 없음,3,-23.75,19.1,-22.94,AI 강점,,저점 이탈,조건 미충족,CRITICAL,25.6,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",5433446125.0,47.6,31.15,0,0,-7.41,-23.29,-27.53,-24.68,-33.62,-9.44,-17.36,-27.04,-33.89,1.0,0.087,0,12.0,0,0,0.91,0.07,0,0,0,0,-1,35985.0,-24.66,-0.9451,True,X,▼,32810,▼,X,X,-1.03,250,0,-1,-1,1,43450.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.7,6.0,7.0,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",-17.834615384615383,6.14,7.0,0.09217877094972067,0.000449240660813804,0.06557377049180328,OK,87.7,OK,22.58032219522716,22.58032219522716,0,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260519,20260519,,20.1,20.1,20.1,28.08,-6.58,FRESH,0.535,,False,0.3,True,MATURE,6437.0,7.028,0.745,0.745,0.0,0.0,v22_calibrated,,,,,,,,,True,47.1,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
282,006360,GS건설,KOSPI,건설·부동산,29950,338.02,25631.7,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,23.2,23.2,9.5,5.6,83.0,0.0,21.1,32.7,77.4,3.2,10.28,0.0,RR10.3 + 진입적정,0,29950.0,28500.0,44850.0,52100.0,,-0.24,0.42,33645,56.41,특이사항 없음,0,-15.88,28.7,-19.91,AI 강점,,저점 이탈,조건 미충족,CRITICAL,25.6,건물 건설업,33801782400.0,40.5,42.63,0,0,-4.92,-11.91,-16.69,-23.21,34.0,57.63,-40.65,5.92,-27.42,0.522,0.101,1,12.0,0,0,1.6,0.04,0,0,0,0,-1,38780.0,-10.98,-0.1013,True,O,▲,31791,▼,X,X,-1.43,250,0,1,1,1,61200.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.84,5.0,10.3,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,건물 건설업,-11.231428571428571,-35.04,16.0,0.0964703076556165,-0.09498507660524644,0.3888888888888889,OK,83.0,OK,5.0,5.0,2,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260519,20260519,,23.2,23.2,23.2,28.08,-6.58,FRESH,0.535,,False,0.3,True,MATURE,6437.0,10.276,0.745,0.745,0.0,0.0,v22_calibrated,,,,,,,,,True,49.7,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
283,017960,한국카본,KOSPI,기타,36250,187.61,18951.0,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,18.4,18.4,0.0,16.2,71.8,0.0,20.7,29.3,71.8,10.2,10.2,0.0,RR10.2 + 진입적정,0,36250.0,34500.0,54100.0,57100.0,,-2.82,0.88,44857,-16.83,특이사항 없음,0,-25.05,1.3,-22.36,AI 강점,,MFI 약세,조건 미충족,CRITICAL,25.6,"구조용 금속제품, 탱크 및 증기발생기 제조업",18760556875.0,10.3,44.56,0,0,-1.09,-16.67,-25.72,-30.42,-1.36,32.3,-47.86,-29.44,-52.75,0.584,0.135,0,12.0,0,0,1.4,0.04,0,0,0,0,-1,46010.0,-19.19,-0.3598,True,X,▲,38644,▼,X,X,2.05,250,0,1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.83,5.0,10.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,,0,0.0,"구조용 금속제품, 탱크 및 증기발생기 제조업",-3.7547058823529413,-1.2380672268907564,6.0,0.08157635467980297,-0.07973070310975422,0.25,OK,71.8,OK,24.452945134324203,24.452945134324203,2,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260519,20260519,,18.4,18.4,18.4,28.08,-6.58,FRESH,0.535,,False,0.3,True,MATURE,6437.0,10.2,0.745,0.745,0.0,0.0,v22_calibrated,,,,,,,,,True,49.2,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
284,089030,테크윙,KOSDAQ,조선·기계·설비,48150,657.78,17841.3,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,20.9,20.9,10.4,11.9,61.1,0.0,20.7,27.8,50.7,36.6,4.94,0.0,RR4.9 + 진입적정,0,48150.0,44900.0,64200.0,74000.0,,-0.6,0.92,58468,-8.73,특이사항 없음,0,-13.46,27.6,-15.5,AI 강점,,저점 이탈,조건 미충족,CRITICAL,25.6,특수 목적용 기계 제조업,65778461200.0,40.5,29.09,0,0,-2.53,-10.0,-21.45,-14.48,2.56,-4.08,-7.16,9.14,-28.53,0.719,0.297,0,12.0,0,0,2.92,0.1,0,0,0,0,-1,62610.0,-17.65,-0.5177,True,X,▼,52442,▼,X,X,-0.91,250,0,-1,1,1,82300.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.75,5.0,4.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,특수 목적용 기계 제조업,-6.6410526315789475,10.066666666666666,2.0,0.09271621421154132,-0.053925395576716995,0.42391304347826086,OK,61.1,OK,21.4908766382417,21.4908766382417,2,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260519,20260519,,20.9,20.9,20.9,28.08,-6.58,FRESH,0.535,,False,0.3,True,MATURE,6437.0,4.938,0.745,0.745,0.0,0.0,v22_calibrated,,,,,,,,,True,33.3,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
285,086280,현대글로비스,KOSPI,서비스 기타,214000,1226.84,160500.0,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,19.5,19.5,7.0,15.3,58.9,0.0,20.6,27.1,51.9,35.1,5.25,0.0,RR5.2 + 진입적정,0,214000.0,199800.0,288500.0,295000.0,,-1.94,1.12,247089,-17.5,특이사항 없음,0,-7.0,45.2,-9.96,AI 강점,,저점 이탈,조건 미충족,CRITICAL,25.6,기타 운송관련 서비스업,122683545750.0,55.8,29.17,0,0,-6.96,-19.4,-5.1,-5.93,-18.48,32.34,-23.37,-46.56,-52.71,0.836,0.242,0,12.0,0,0,0.87,0.1,0,0,0,0,-1,289550.0,-13.39,-0.8804,True,X,▲,255589,▼,X,X,-0.65,250,0,1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.64,4.0,5.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,기타 운송관련 서비스업,-9.068461538461538,-18.034230769230767,14.0,0.09479305740987984,0.1520610726900001,0.0625,OK,58.9,OK,31.77969090183365,31.77969090183365,2,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260519,20260519,,19.5,19.5,19.5,28.08,-6.58,FRESH,0.535,,False,0.3,True,MATURE,6437.0,5.246,0.745,0.745,0.0,0.0,v22_calibrated,,,,,,,,,True,34.8,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
286,051910,LG화학,KOSPI,화학·소재,350500,1381.63,247426.2,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,14.8,14.8,0.0,28.6,38.5,0.0,20.3,22.4,38.5,51.9,4.46,0.0,RR4.5 + 진입적정,0,350500.0,331000.0,437500.0,478500.0,,-1.85,1.0,357483,9.39,특이사항 없음,0,-4.87,41.5,-11.32,,,,조건 미충족,CRITICAL,25.6,기초 화학물질 제조업,138163393250.0,42.4,22.29,0,0,-6.03,-9.78,-18.3,-2.64,4.78,-10.24,-20.08,-23.3,-95.29,0.461,0.342,1,12.0,0,0,1.01,0.09,0,0,0,0,-1,435900.0,-1.95,-0.4357,True,O,▲,387322,▼,X,X,-0.94,250,0,1,-1,1,530000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.56,4.0,4.5,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기초 화학물질 제조업,-6.764736842105263,-8.817631578947369,12.0,0.07397595272060321,-0.0662525541232078,0.0,OK,38.5,OK,25.774692493052736,25.774692493052736,0,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260519,20260519,,14.8,14.8,14.8,28.08,-6.58,FRESH,0.535,,False,0.3,True,MATURE,6437.0,4.462,0.745,0.745,0.0,0.0,v22_calibrated,,,,,,,,,True,24.8,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
287,187660,페니트리움바이오,KOSDAQ,기타,8300,68.71,4603.7,0.0,,NEUTRAL,NEUTRAL,4,False,1,False,16.6,16.6,0.0,20.7,56.9,0.0,20.2,25.9,56.9,28.9,8.45,0.0,RR8.4 + 진입적정,0,8300.0,7560.0,14550.0,21500.0,,-1.02,0.34,13784,197.81,특이사항 없음,0,-15.95,9.6,-20.96,AI 강점,,MFI 약세,조건 미충족,CRITICAL,25.6,자연과학 및 공학 연구개발업,6871003810.0,16.8,68.47,0,0,-1.54,-8.79,-11.8,-40.84,46.13,184.25,-33.52,52.71,159.8,0.577,0.11,1,12.0,0,0,2.53,0.07,0,0,0,0,-1,10585.0,-39.79,0.4806,False,X,▲,7872,▼,O,X,-3.91,248,0,1,1,1,25800.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.92,6.0,8.4,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,자연과학 및 공학 연구개발업,-3.7547058823529413,-1.2380672268907564,6.0,0.10860585197934595,-0.007711229391585201,0.3023255813953488,OK,56.9,OK,15.0,15.0,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260519,20260519,,16.6,16.6,16.6,28.08,-6.58,FRESH,0.535,,False,0.3,True,MATURE,6437.0,8.446,0.745,0.745,0.0,0.0,v22_calibrated,,,,,,,,,True,75.3,,ELITE_SCORE,MATURE,6437,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,
