종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,VWAP,VWAP_GAP,캔들패턴,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,EBS,통과,근거,ATR_MULT,추천수량,추천금액(만원),SECTOR_RET_5D,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
092040,아미코젠,KOSDAQ,기타 식품 제조업,기타 식품 제조업,유통·소비재,1945,112.59,1083.9,1945,1750,2180,2415,51.1,37.0,72.7,↩️ PULL (눌림),⑤ 하락 / 약세,-31.03,-47.15,-39.52,-58.01,-66.03,0,0.95,1.0,0.36,1.0,0.0,0.02,0.0,36.1,39.3,-27.95,2253,-13.69,,-22.0648,-0.711,7.75,-1.07,3020,-1,31.78,0,0,0,0,False,-27.29,-24.47,-51.74,0,,거래량↑,2.5,1025,199.4,3.733076923076923,4.0,1.205128205128205,0.0,-1,📉 매도세 우위. 📉 과매도 기술적 반등 기대.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),5,240,20251222,20251222,18.37,6.27,-51.74,-58.01
006730,서부T&D,KOSDAQ,일반 및 생활 숙박시설 운영업,일반 및 생활 숙박시설 운영업,기타,12730,153.84,8328.8,12420,11170,13910,15400,51.0,47.0,58.0,↩️ PULL (눌림),② 상승 후 조정,1.43,44.99,-7.06,11.38,26.11,0,0.6,0.97,0.35,0.61,0.19,0.07,0.62,59.4,70.7,5.61,12760,-0.24,,-15.1944,-0.2308,0.69,-1.51,11120,1,28.53,0,0,0,1,False,-4.79,9.36,17.65,4,,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입",2.5,160,198.7,1.0575675675675675,12.0,0.7564102564102564,2.49597423510467,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,241,20251222,20251222,18.37,6.27,17.65,11.38
007810,코리아써키트,KOSPI,전자부품 제조업,전자부품 제조업,IT/전기전자,38400,323.74,9070.4,36850,33150,41300,45700,50.8,56.5,52.5,🔺 Watch (상승 준비),② 상승 후 조정,35.45,245.01,28.69,90.89,210.65,0,0.44,0.79,0.36,0.34,0.56,0.29,0.63,59.7,62.2,7.35,35713,7.52,,-575.9893,-0.0615,1.09,0.12,30135,1,33.51,0,0,0,1,False,6.67,-2.04,109.26,5,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회",2.5,54,199.0,6.860166666666667,1.0,0.5523809523809524,4.2062415196743554,1,📉 매도세 우위. 💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,242,20251222,20251222,18.37,6.27,109.26,90.89
278280,천보,KOSDAQ,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,52000,50.15,5790.0,52000,48350,56400,60800,50.7,42.8,68.8,↩️ PULL (눌림),② 상승 후 조정,0.0,32.65,-8.49,14.1,13.77,0,0.95,0.89,1.0,1.0,0.05,0.0,0.51,40.8,38.1,-9.66,52246,-0.47,,-1097.1143,-0.4231,0.55,-2.44,62980,-1,36.06,0,0,0,0,False,-9.88,-19.25,20.37,1,,장기추세(120↑),2.0,48,249.6,1.4210714285714285,9.0,1.2054794520547945,0.0,-1,📉 매도세 우위. 📉 과매도 기술적 반등 기대.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,243,20251222,20251222,18.37,6.27,20.37,14.1
381620,제닉스로보틱스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,13250,93.79,1738.1,13250,12320,14370,15480,50.5,42.6,68.7,↩️ PULL (눌림),③ 박스 / 중립,-7.41,78.57,-15.9,-1.36,59.69,0,0.95,0.89,1.0,1.0,0.05,0.0,0.51,36.7,67.8,-10.49,13068,1.39,,-333.5712,-0.5675,0.68,-1.82,15385,-1,35.54,0,0,0,0,False,-15.71,-16.56,4.91,3,,"장기추세(120↑), 자금유입, VWAP상회",2.0,188,249.1,1.2833870967741934,10.0,1.2043010752688172,0.0,-1,📉 매도세 우위. 💸 자금 유입 지속. 📉 과매도 기술적 반등 기대.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),3,244,20251222,20251222,18.37,6.27,4.91,-1.36
014680,한솔케미칼,KOSPI,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,224000,75.87,25390.8,224000,209000,242000,259500,50.4,45.1,67.0,↩️ PULL (눌림),⑤ 하락 / 약세,6.67,34.13,-0.09,-8.57,-0.23,0,0.95,0.84,0.99,1.0,0.0,0.0,0.67,30.3,36.4,-3.53,221281,1.23,,-2228.2059,-0.0173,0.69,-1.02,209250,1,14.9,0,0,0,0,True,0.22,-4.07,9.8,3,,"정배열(단), 장기추세(120↑), VWAP상회",2.0,11,246.4,1.4210714285714285,9.0,1.2,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),5,245,20251222,20251222,18.37,6.27,9.8,-8.57
051915,LG화학우,KOSPI,기타,기타,기타,174500,53.26,13417.0,174500,162200,189200,204000,50.3,42.7,68.2,↩️ PULL (눌림),③ 박스 / 중립,-3.54,65.87,-10.3,2.39,31.51,0,0.94,0.88,1.0,1.0,0.03,0.0,0.6,28.6,29.0,-7.99,177153,-1.5,,-3059.5912,-0.2119,0.88,-2.18,192280,-1,18.61,0,0,0,0,True,-8.83,-12.22,20.76,2,,"정배열(단), 장기추세(120↑)",2.0,14,244.3,1.0575675675675675,12.0,1.1951219512195121,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),3,246,20251222,20251222,18.37,6.27,20.76,2.39
137400,피엔티,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,39600,56.94,9402.3,39600,36800,42950,46300,50.3,43.4,67.8,↩️ PULL (눌림),③ 박스 / 중립,4.62,27.13,-3.87,0.61,8.25,0,0.94,0.89,1.0,1.0,0.01,0.0,0.7,38.7,38.2,-3.38,39385,0.55,,-378.3423,-0.2605,1.14,-2.03,43030,-1,16.37,0,0,0,0,False,-6.82,-8.55,6.88,3,,"정배열(단), 장기추세(120↑), VWAP상회",2.0,63,249.5,1.2833870967741934,10.0,1.1964285714285714,0.0,-1,📉 매도세 우위. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),3,247,20251222,20251222,18.37,6.27,6.88,0.61
179900,유티아이,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,19170,53.37,3754.8,19170,17820,20800,22400,50.3,43.3,67.8,↩️ PULL (눌림),⑤ 하락 / 약세,-27.93,-17.55,-36.42,-26.23,-36.43,0,0.95,0.89,1.0,1.0,0.0,0.0,0.32,10.1,8.7,-24.01,21743,-11.84,,-781.9084,-0.6571,2.08,-3.91,24765,-1,38.94,0,0,0,0,True,-25.12,-26.83,-19.96,0,,거래량↑,2.0,130,249.2,6.860166666666667,1.0,1.2074074074074075,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),5,248,20251222,20251222,18.37,6.27,-19.96,-26.23
034230,파라다이스,KOSPI,유원지 및 기타 오락관련 서비스업,유원지 및 기타 오락관련 서비스업,서비스 기타,16980,84.09,15690.5,16980,15860,18320,19660,50.2,45.1,66.7,↩️ PULL (눌림),⑤ 하락 / 약세,-1.85,13.2,-8.61,-42.9,-21.16,0,0.94,0.83,0.98,1.0,0.0,0.0,0.65,36.8,47.0,-2.33,16535,2.69,,-72.8066,-0.2401,0.44,-0.31,15866,1,14.26,0,0,0,0,False,-5.67,-3.8,-24.53,0,,VWAP상회,2.0,147,249.6,2.0136363636363637,6.0,1.1964285714285714,0.0,1,📉 매도세 우위. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),5,249,20251222,20251222,18.37,6.27,-24.53,-42.9
005070,코스모신소재,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,48050,82.51,15621.4,48050,44650,52100,56200,50.0,42.6,67.7,↩️ PULL (눌림),⑤ 하락 / 약세,7.49,43.43,0.73,-8.92,9.07,0,0.94,0.88,1.0,1.0,0.01,0.0,0.62,36.9,41.2,-4.57,48435,-0.8,,-540.5688,-0.359,0.52,-1.71,55695,-1,22.84,0,0,0,0,False,-9.34,-12.32,9.45,2,,"정배열(단), 장기추세(120↑)",2.0,52,249.9,1.4210714285714285,9.0,1.1911764705882353,0.0,-1,📉 매도세 우위. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),5,250,20251222,20251222,18.37,6.27,9.45,-8.92
028670,팬오션,KOSPI,해상 운송업,해상 운송업,기타,3925,71.7,20981.9,3925,3650,4255,4585,50.0,42.6,67.6,↩️ PULL (눌림),⑤ 하락 / 약세,7.09,5.65,0.33,-20.73,-28.71,0,0.95,0.88,1.0,1.0,0.0,0.0,0.67,19.9,63.0,-2.28,3950,-0.64,,-28.6537,-0.1211,0.54,-1.07,4236,-1,20.66,0,0,0,0,True,-2.61,-4.96,-2.36,1,,"정배열(단), 자금유입",2.0,636,249.6,1.0575675675675675,12.0,1.2,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),5,251,20251222,20251222,18.37,6.27,-2.36,-20.73
000670,영풍,KOSPI,1차 비철금속 제조업,1차 비철금속 제조업,철강·금속,55900,51.81,10681.6,55900,51900,60600,65300,49.9,41.6,68.0,↩️ PULL (눌림),② 상승 후 조정,-2.61,29.4,-9.37,13.94,-4.96,0,0.93,0.88,1.0,1.0,0.04,0.0,0.42,27.7,20.0,-13.25,57716,-3.15,,-2120.7582,-0.4294,1.48,-2.65,70020,-1,34.6,0,0,0,0,True,-16.69,-20.71,32.31,3,,"거래량↑, 정배열(단), 장기추세(120↑)",2.0,44,246.0,1.805833333333333,7.0,1.175,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,252,20251222,20251222,18.37,6.27,32.31,13.94
036460,한국가스공사,KOSPI,연료용 가스 제조 및 배관공급업,연료용 가스 제조 및 배관공급업,기타,40900,87.02,37756.0,40900,39750,42250,43600,49.9,29.9,56.2,↩️ PULL (눌림),⑤ 하락 / 약세,2.51,2.63,-4.25,-14.3,-31.73,1,0.92,0.35,0.14,1.0,0.0,0.0,0.76,44.4,48.7,-1.49,41361,-1.12,,-125.1388,-0.1125,0.96,-2.01,39785,1,5.49,1,1,1,0,True,-2.85,-3.54,4.07,0,,정배열(단),1.8,61,249.5,1.0575675675675675,12.0,1.173913043478261,0.0,1,🌪️ 에너지 응축 시작 (1일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),5,253,20251222,20251222,18.37,6.27,4.07,-14.3
214150,클래시스,KOSDAQ,의료용 기기 제조업,의료용 기기 제조업,기타,56100,91.4,36748.7,56100,52500,60400,64600,49.8,44.4,66.3,↩️ PULL (눌림),③ 박스 / 중립,3.89,-9.52,-4.6,-0.22,-28.4,0,0.94,0.8,0.96,1.0,0.01,0.0,0.73,40.8,44.5,-0.58,57864,-3.05,,-166.4997,-0.0632,0.62,0.07,52580,1,17.07,0,0,0,0,True,-0.36,1.63,6.05,3,,"20선근접, 정배열(단), 장기추세(120↑)",2.0,44,246.8,1.0575675675675675,12.0,1.1944444444444444,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),3,254,20251222,20251222,18.37,6.27,6.05,-0.22
103140,풍산,KOSPI,1차 비철금속 제조업,1차 비철금속 제조업,철강·금속,106300,377.1,29789.8,104100,96200,113500,122800,49.6,40.7,58.8,↩️ PULL (눌림),⑤ 하락 / 약세,13.21,-22.07,6.45,-33.6,-56.43,0,0.56,0.71,0.96,0.67,0.02,0.36,0.42,65.2,74.4,5.21,103580,2.63,,827.147,-0.021,3.21,0.93,95440,1,10.85,0,0,0,1,False,4.42,2.8,-15.23,3,,"거래량↑, 자금유입, MACD>Sig, VWAP상회",2.5,24,249.8,1.805833333333333,7.0,0.7128712871287128,2.1133525456292026,1,💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),5,255,20251222,20251222,18.37,6.27,-15.23,-33.6
450080,에코프로머티,KOSPI,일차전지 및 이차전지 제조업,일차전지 및 이차전지 제조업,2차전지,57100,96.44,40289.0,57100,53100,61900,66700,49.5,41.1,67.6,↩️ PULL (눌림),⑤ 하락 / 약세,6.53,26.61,-0.23,-6.19,-7.75,0,0.95,0.88,1.0,1.0,0.0,0.0,0.63,43.1,56.4,-4.21,58017,-1.58,,-625.412,-0.3998,0.54,-2.79,65790,-1,21.16,0,0,0,0,False,-9.51,-9.51,12.18,2,,"정배열(단), 장기추세(120↑)",2.0,43,245.5,-7.48,16.0,1.2,0.0,-1,📉 매도세 우위. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),5,256,20251222,20251222,18.37,6.27,12.18,-6.19
004020,현대제철,KOSPI,1차 철강 제조업,1차 철강 제조업,철강·금속,30650,87.81,40901.1,30650,28900,32700,34750,49.5,45.1,65.3,↩️ PULL (눌림),⑤ 하락 / 약세,5.33,1.49,-1.43,-34.51,-32.87,0,0.92,0.7,0.83,1.0,0.1,0.0,0.76,51.5,54.9,-0.18,31080,-1.38,,57.4011,-0.1362,0.77,-1.07,32355,-1,8.23,1,0,0,0,True,-3.92,-1.76,-16.14,2,,"RSI적정, 20선근접, MACD>Sig",1.8,81,248.3,1.805833333333333,7.0,1.1714285714285715,0.0,-1,🔇 변동성 축소 (BW 8.2%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),5,257,20251222,20251222,18.37,6.27,-16.14,-34.51
161580,필옵틱스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,46150,206.93,10800.4,44400,41350,49050,53700,49.4,48.7,54.2,🔺 Watch (상승 준비),② 상승 후 조정,20.97,20.97,12.48,13.6,2.09,0,0.48,0.66,1.0,0.38,0.31,0.14,0.62,62.4,63.3,7.0,44810,2.99,,168.2486,-0.1903,1.15,-1.05,41360,1,20.79,0,0,0,1,False,-2.94,12.29,19.87,6,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,56,248.6,1.2833870967741934,10.0,0.6041666666666666,3.9414414414414414,1,📉 매도세 우위. 💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,258,20251222,20251222,18.37,6.27,19.87,13.6
012330,현대모비스,KOSPI,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,363000,636.64,329359.3,352500,322500,388000,423500,49.4,49.1,54.0,🔺 Watch (상승 준비),③ 박스 / 중립,23.68,25.39,16.92,-2.21,-8.97,0,0.49,0.72,0.78,0.53,0.14,0.7,0.59,68.5,71.8,6.11,360461,0.7,,400.7267,-0.2343,0.55,0.02,322850,1,32.63,0,0,0,1,True,-0.41,0.14,16.16,5,★,"정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,6,211.5,2.1233333333333335,5.0,0.6172839506172839,2.9787234042553195,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),3,259,20251222,20251222,18.37,6.27,16.16,-2.21
051900,LG생활건강,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,263500,103.27,40322.0,263500,254500,274500,285500,49.3,39.2,68.3,↩️ PULL (눌림),④ 바닥 반등 시도,-8.82,-18.92,-15.58,-28.13,-53.28,0,0.96,0.44,0.24,1.0,0.17,0.01,0.68,31.9,40.4,-2.56,264446,-0.36,,-135.9529,0.0752,0.62,-1.92,273400,-1,10.99,0,0,0,0,True,-1.31,-2.59,-9.76,0,,MACD상승,1.8,9,237.2,1.4210714285714285,9.0,1.2222222222222223,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),4,260,20251222,20251222,18.37,6.27,-9.76,-28.13
257720,실리콘투,KOSDAQ,상품 종합 도매업,상품 종합 도매업,기타,40750,109.65,24927.6,40750,39250,42550,44350,49.3,40.6,67.5,↩️ PULL (눌림),④ 바닥 반등 시도,-12.65,-26.97,-21.14,-18.16,-45.85,0,0.95,0.46,0.29,1.0,0.1,0.02,0.63,29.8,39.8,-4.08,41595,-2.03,,-175.0326,0.0007,0.56,-0.31,39250,1,15.61,0,0,0,0,True,-1.93,-2.74,-11.89,0,,MACD상승,2.0,61,248.6,1.0575675675675675,12.0,1.2,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),4,261,20251222,20251222,18.37,6.27,-11.89,-18.16
083650,비에이치아이,KOSDAQ,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,55400,514.12,17143.2,53500,48100,59900,66300,49.3,52.0,52.1,🔺 Watch (상승 준비),② 상승 후 조정,30.05,35.62,21.56,13.51,16.74,0,0.49,0.85,0.35,0.44,0.32,0.54,0.57,59.7,65.3,6.75,55992,-1.06,,184.0369,-0.4462,0.51,-1.18,46777,1,44.38,0,0,0,1,False,-4.97,5.12,19.78,5,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,37,197.9,1.2833870967741934,10.0,0.6164383561643836,3.551401869158879,1,📉 매도세 우위. 💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,262,20251222,20251222,18.37,6.27,19.78,13.51
240550,동방메디컬,KOSDAQ,의료용 기기 제조업,의료용 기기 제조업,기타,8550,70.4,1779.3,8410,7590,9400,10380,48.9,50.6,61.2,🔻 REV (역추세 반등),④ 바닥 반등 시도,4.65,-30.2,-3.84,-29.24,-49.08,0,0.7,1.0,0.43,0.74,0.51,0.0,0.22,49.6,54.8,4.7,8077,5.84,,56.0719,0.3177,3.86,-0.1,7558,1,20.75,0,0,0,1,False,11.33,2.27,-22.97,5,★,"RSI적정, MACD상승, 20선근접, 거래량↑, MACD>Sig, VWAP상회",2.5,243,204.4,1.0575675675675675,12.0,0.8854166666666666,1.6646848989298455,1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),4,263,20251222,20251222,18.37,6.27,-22.97,-29.24
201490,미투온,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,4015,134.35,1308.6,3870,3480,4335,4800,48.9,51.1,53.4,🔻 REV (역추세 반등),④ 바닥 반등 시도,-2.31,-29.06,-10.8,-41.09,-47.94,0,0.47,0.84,0.35,0.41,0.45,0.05,0.38,51.3,59.1,6.92,3812,5.32,,64.3141,0.2274,3.8,2.11,3348,1,21.47,0,0,0,1,False,8.51,14.06,-34.82,4,,"RSI적정, MACD상승, 거래량↑, MACD>Sig, VWAP상회",2.5,512,198.1,6.860166666666667,1.0,0.5981308411214953,3.7467700258397936,1,💪 매수세 장악(Power Buying). 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),4,264,20251222,20251222,18.37,6.27,-34.82,-41.09
090430,아모레퍼시픽,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,121900,132.97,71302.7,121900,117500,127200,132400,48.8,39.1,67.4,↩️ PULL (눌림),④ 바닥 반등 시도,-6.88,-7.09,-13.64,-20.22,-41.45,0,0.95,0.46,0.28,1.0,0.1,0.05,0.72,40.5,54.3,-1.21,122216,-0.26,,-337.0604,0.0034,0.69,-1.1,127140,-1,6.62,1,0,0,0,True,-0.65,-0.81,-1.85,1,,"MACD상승, 정배열(단)",1.8,20,243.8,1.4210714285714285,9.0,1.2045454545454546,0.0,-1,🔇 변동성 축소 (BW 6.6%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),4,265,20251222,20251222,18.37,6.27,-1.85,-20.22
204320,HL만도,KOSPI,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,55600,774.58,26108.2,53300,47900,59700,66100,48.7,57.5,48.1,🔺 Watch (상승 준비),② 상승 후 조정,34.3,70.29,27.54,40.26,35.93,0,0.42,0.77,0.34,0.33,0.41,0.87,0.62,59.5,64.7,7.51,53704,3.53,,-373.8493,-0.0825,0.92,-0.16,47000,1,38.08,0,0,0,1,False,6.11,-5.92,58.63,5,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회",2.5,37,197.2,2.1233333333333335,5.0,0.5324675324675324,4.315196998123827,1,📉 매도세 우위. 💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,266,20251222,20251222,18.37,6.27,58.63,40.26
475960,토모큐브,KOSDAQ,사진장비 및 광학기기 제조업,사진장비 및 광학기기 제조업,기타,49950,141.75,6654.2,49950,48550,51600,53300,48.5,39.7,66.6,↩️ PULL (눌림),② 상승 후 조정,25.03,97.43,16.54,5.1,78.55,0,0.93,0.35,0.14,1.0,0.22,0.06,0.61,49.9,58.5,-4.24,50564,-1.22,,-1082.2245,-0.4866,0.46,-1.4,48575,1,46.74,0,0,0,0,True,-8.35,-14.76,11.37,3,,"RSI적정, 정배열(단), 장기추세(120↑)",2.0,50,249.8,1.0575675675675675,12.0,1.1785714285714286,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,66.5,61.2,71.3,🔥 과열,1.IT/전기전자(+6.9%) / 2.금융(+4.9%) / 3.반도체(+4.0%) / 4.유통·소비재(+3.7%) / 5.자동차·모빌리티(+2.1%),2,267,20251222,20251222,18.37,6.27,11.37,5.1
