LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON
377,039610,화성밸브,KOSDAQ,,9740,50.0,1014.0,,,CARRY,CARRY,7,False,1,False,0.0,42.1,72.6,2.0,61.1,,31.3,45.2,70.6,11.8,3.59,0.0,RR3.6 + 진입적정,0,9740.0,9200.0,11680.0,12980.0,,-1.95,0.3,9757,-0.94,,1,22.77,49.4,-0.57,STRUCT 강점,AI 보조,,캐리 재계산 실패: legacy snapshot,NORMAL,48.8,일반 목적용 기계 제조업,5000000000.0,79.2,8.87,1,1,0.62,-4.51,-0.2,27.15,11.95,20.25,20.58,-7.95,-15.58,0.406,0.406,0,12.0,0,0,4.01,0.51,0,0,0,0,1,8855.0,-0.18,-0.2629,True,O,▲,9886,▼,X,X,2.79,250,0,1,1,1,14630.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.54,6.0,3.6,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,,,,,,61.1,OK,5.0,5.0,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,60,20260508,,,,,,,,CARRY_LEGACY,0.539,,False,0.3,True,,,,,,,,,,,20260429.0,9.0,True,20.0,True,19.9,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,"analyze_returned_none(ohlcv_len=373,mcap=980,in_top=True)"
378,383310,에코프로에이치엔,KOSDAQ,,31400,52.72,6586.1,,,CARRY,CARRY,7,False,1,False,40.3,40.3,68.9,5.9,51.7,,30.5,42.2,63.0,21.2,3.06,0.0,RR3.1 + 진입적정,0,31400.0,29850.0,36150.0,41300.0,,-1.58,0.63,33920,-6.67,,0,4.41,52.4,-1.23,저점추세 양호,,,,NORMAL,48.8,기타 화학제품 제조업,5271777400.0,68.7,15.93,0,0,-1.41,-5.56,-7.65,1.29,-13.74,15.44,-5.28,-33.64,-20.39,0.616,0.305,0,11.0,1,0,2.54,0.29,0,0,0,0,1,29675.0,-7.43,-0.1899,True,O,▲,32729,▼,X,X,-0.31,250,0,1,1,1,46900.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.94,5.0,3.1,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,,,,,,51.7,OK,18.799185295877102,18.799185295877102,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,70,20260508,,,,,,,,CARRY_REFRESHED,0.539,,False,0.3,True,,,,,,,,,,,20260507.0,1.0,False,0.0,True,15.1,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
379,225190,LK삼양,KOSDAQ,,2040,50.0,1437.6,,,CARRY,CARRY,7,False,1,False,20.299999999999997,40.3,69.6,0.0,62.1,,30.1,43.9,69.6,13.0,3.08,0.0,RR3.1 + 진입적정,0,2040.0,1876.0,2545.0,3155.0,,-2.11,0.22,2409,-12.17,,0,6.79,50.7,-4.5,저점추세 양호,,,,NORMAL,48.8,사진장비 및 광학기기 제조업,5000000000.0,77.1,30.18,0,0,0.99,-7.9,-12.63,7.42,4.13,34.56,0.85,-15.77,-1.27,0.514,0.236,0,12.0,1,0,5.37,0.31,0,0,0,0,1,1764.2,-15.33,-0.4603,False,O,▲,2172,▼,X,X,0.0,250,0,1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.04,6.0,3.1,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,,,,,,62.1,OK,5.0,5.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,70,20260508,,,,,,,,CARRY_REFRESHED,0.539,,False,0.3,True,,,,,,,,,,,20260427.0,11.0,True,20.0,True,24.8,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
380,365330,에스와이스틸텍,KOSDAQ,,3725,50.0,1868.9,,,CARRY,CARRY,7,False,1,False,33.0,33.0,21.9,16.4,88.4,,29.6,42.2,72.0,10.0,1.14,0.0,RR1.1 + 진입적정,0,3725.0,3395.0,4100.0,4285.0,,-0.11,0.71,3799,-6.98,,2,-4.11,44.2,-2.68,AI 강점,,,,NORMAL,48.8,"구조용 금속제품, 탱크 및 증기발생기 제조업",5000000000.0,57.2,9.61,1,1,-4.36,-4.24,-3.12,-2.74,-10.46,20.16,-9.31,-30.36,-15.67,0.408,0.408,0,9.4,0,0,1.68,0.38,0,0,0,0,1,3500.9,-1.97,-0.0758,False,O,▲,3742,▼,X,X,-3.21,250,0,1,1,1,4635.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.86,6.0,1.1,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,,,,,,88.4,OK,18.007273691914335,18.007273691914335,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,70,20260508,,,,,,,,CARRY_REFRESHED,0.539,,False,0.3,True,,,,,,,,,,,20260507.0,1.0,False,0.0,True,10.1,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
381,137950,제이씨케미칼,KOSDAQ,,4520,50.0,1006.5,,,CARRY,CARRY,7,False,1,False,0.0,38.7,68.6,20.6,15.0,,29.1,34.7,53.6,33.0,4.2,0.0,RR4.2 + 진입적정,0,4520.0,4215.0,5800.0,6480.0,,-0.98,0.25,4834,4.68,,1,5.71,50.7,-1.32,STRUCT 강점,,,캐리 재계산 실패: legacy snapshot,NORMAL,48.8,기타 화학제품 제조업,5000000000.0,70.1,17.83,1,0,-0.66,-5.04,2.38,-19.0,39.29,41.47,-29.21,8.34,-14.25,0.586,0.387,1,12.0,0,0,2.17,0.24,0,0,0,0,1,4029.0,-6.51,0.0001,True,O,▲,4702,▲,X,X,0.0,250,0,1,1,1,7380.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.75,6.0,4.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,,,,,,15.0,OK,5.0,5.0,10,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,60,20260508,,,,,,,,CARRY_LEGACY,0.539,,False,0.3,True,,,,,,,,,,,20260501.0,7.0,True,10.0,True,28.3,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,"analyze_returned_none(ohlcv_len=373,mcap=945,in_top=True)"
382,098070,한텍,KOSDAQ,,43850,50.0,4876.6,,,CARRY,CARRY,7,False,1,False,31.6,31.6,40.5,17.2,42.7,,28.6,33.5,25.5,68.1,2.46,0.0,RR2.5 + 진입적정,0,43850.0,41350.0,50000.0,62200.0,,-2.73,0.46,47104,17.16,,0,1.07,47.3,-3.2,거래품질 우수,,,,NORMAL,48.8,일반 목적용 기계 제조업,5000000000.0,64.9,17.03,0,0,-3.94,-10.42,2.21,-0.23,22.14,22.32,-6.8,2.24,-13.51,0.423,0.32,1,10.2,1,0,2.15,0.21,0,0,0,0,1,42670.0,-6.91,-0.255,True,O,▲,47480,▼,X,X,-1.75,250,0,1,1,1,71500.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.7,6.0,2.5,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,,,,,,42.7,OK,11.0,11.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,70,20260508,,,,,,,,CARRY_REFRESHED,0.539,,False,0.3,True,,,,,,,,,,,20260506.0,2.0,False,0.0,True,14.0,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
383,035510,신세계 I&C,KOSDAQ,,19510,50.0,2727.7,,,CARRY,CARRY,7,False,1,False,26.4,36.4,60.8,0.0,60.2,,28.2,40.3,60.8,24.0,5.31,0.0,RR5.3 + 진입적정,0,19510.0,18890.0,22800.0,29300.0,,-3.09,0.73,21958,-8.03,,0,3.07,44.0,-3.6,저점추세 양호,,,,NORMAL,48.8,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",5000000000.0,52.3,17.35,0,0,-2.4,-12.9,-1.76,0.21,11.42,16.55,-6.36,-8.48,-19.28,0.51,0.459,0,10.4,1,0,3.49,0.16,0,0,0,0,-1,22580.0,-11.15,-0.3803,True,O,▲,20989,▼,X,X,-0.3,250,0,1,1,1,33300.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.18,6.0,5.3,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,,,,,,60.2,OK,13.505711230948368,13.505711230948368,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,70,20260508,,,,,,,,CARRY_REFRESHED,0.539,,False,0.3,True,,,,,,,,,,,20260501.0,7.0,True,10.0,True,16.9,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
384,322510,제이엘케이,KOSDAQ,,6410,50.0,1649.0,,,CARRY,CARRY,7,False,1,False,7.199999999999999,27.2,21.5,26.3,40.6,,27.1,29.5,19.1,76.1,5.11,0.0,RR5.1 + 진입적정,0,6410.0,6140.0,7790.0,9210.0,,-3.47,0.75,7610,0.94,,0,-5.24,38.5,-7.08,거래품질 우수,,저점 이탈,,NORMAL,48.8,소프트웨어 개발 및 공급업,5000000000.0,58.8,15.52,0,0,-1.84,-14.53,-5.46,-8.95,-19.88,27.44,-15.52,-39.77,-8.39,0.637,0.168,1,10.2,1,1,3.78,0.05,0,0,0,0,-1,7644.0,-15.77,-0.4407,True,X,▲,7046,▼,X,X,0.31,250,0,1,1,1,10040.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.21,6.0,5.1,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,,,,,,40.6,OK,23.673027340864685,23.673027340864685,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,70,20260508,,,,,,,,CARRY_REFRESHED,0.539,,False,0.3,True,,,,,,,,,,,20260428.0,10.0,True,20.0,True,21.5,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
385,006890,태경케미컬,KOSDAQ,,8690,50.0,1008.0,,,CARRY,CARRY,7,False,1,False,0.0,36.8,69.5,13.2,18.5,,27.0,33.7,56.3,29.6,1.42,0.0,RR1.4 + 진입적정,0,8690.0,8210.0,9370.0,11640.0,,-0.63,0.67,9491,-5.91,,4,9.72,46.5,-0.45,STRUCT 강점,,,캐리 재계산 실패: legacy snapshot,NORMAL,48.8,기초 화학물질 제조업,5000000000.0,58.4,7.82,1,1,-1.36,-2.69,-1.25,-5.75,21.03,3.33,-15.96,-9.92,-52.39,0.854,0.2,0,6.0,1,0,3.75,0.59,0,0,0,0,1,8330.0,-8.45,0.0026,True,O,▲,8886,▼,X,X,-0.57,250,0,1,1,1,12920.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.52,6.0,1.4,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,,,,,,18.5,OK,11.8945850383314,11.8945850383314,10,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,60,20260508,,,,,,,,CARRY_LEGACY,0.539,,False,0.3,True,,,,,,,,,,,20260409.0,29.0,True,20.0,True,7.8,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,"analyze_returned_none(ohlcv_len=373,mcap=979,in_top=True)"
386,009410,태영건설,KOSDAQ,,1961,50.0,5835.7,,,CARRY,CARRY,7,False,1,False,6.699999999999999,26.7,20.4,22.2,48.1,,26.2,30.2,27.7,65.4,2.51,0.0,RR2.5 + 진입적정,0,1961.0,1836.0,2275.0,2480.0,,-0.28,0.41,1963,3.19,,3,-1.46,38.7,-3.1,거래품질 우수,,,,NORMAL,48.8,토목 건설업,5000000000.0,50.5,12.1,1,0,-2.68,-2.92,-4.11,-2.68,20.83,23.88,-9.25,0.93,-11.95,0.303,0.303,1,9.7,0,0,2.23,0.18,0,0,0,0,1,1760.0,-0.11,-0.0482,True,O,▲,1959,▼,O,X,-2.23,250,0,1,1,1,2730.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.37,5.0,2.5,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,,,,,,48.1,OK,6.5,6.5,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,70,20260508,,,,,,,,CARRY_REFRESHED,0.539,,False,0.3,True,,,,,,,,,,,20260421.0,17.0,True,20.0,True,16.0,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
387,297090,씨에스베어링,KOSDAQ,,7620,50.0,2078.0,,,CARRY,CARRY,7,False,1,False,12.200000000000003,32.2,45.7,0.0,69.6,,25.7,38.4,69.6,13.0,5.88,0.0,RR5.9 + 진입적정,0,7620.0,7300.0,9500.0,10710.0,,-2.79,0.5,7738,-3.98,,0,1.48,47.8,-7.03,거래품질 우수,,,,NORMAL,48.8,일반 목적용 기계 제조업,5000000000.0,68.5,28.1,0,0,-1.93,-18.06,-8.85,-1.42,26.37,17.23,-7.99,6.47,-18.6,0.471,0.318,0,12.0,0,0,2.0,0.1,0,0,0,0,-1,9390.0,-1.53,-0.7465,True,O,▲,8816,▼,X,X,0.39,250,0,1,1,1,12110.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.2,6.0,5.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,,,,,,69.6,OK,10.21582939191567,10.21582939191567,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,70,20260508,,,,,,,,CARRY_REFRESHED,0.539,,False,0.3,True,,,,,,,,,,,20260422.0,16.0,True,20.0,True,24.7,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
388,463020,뉴엔AI,KOSDAQ,,13420,50.0,1191.6,,,CARRY,CARRY,7,False,1,False,32.1,32.1,58.2,7.6,28.8,,24.5,31.5,50.6,36.8,6.84,0.0,RR6.8 + 진입적정,0,13420.0,12860.0,17250.0,21950.0,,-0.24,0.5,14629,-13.34,,1,10.04,29.5,-7.59,저점추세 양호,,,,NORMAL,48.8,소프트웨어 개발 및 공급업,5000000000.0,68.1,19.17,1,0,-7.26,-5.69,-9.63,10.73,-11.77,-36.55,4.16,-31.67,-72.38,0.953,0.275,0,12.0,0,0,2.96,0.26,0,0,0,0,1,12890.0,-8.27,-0.168,True,X,▼,14585,▼,X,X,2.21,206,0,-1,0,0,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.17,6.0,6.8,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_120D,45,,0,,,,,,28.8,OK,11.309573834336234,11.309573834336234,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,70,20260508,,,,,,,,CARRY_REFRESHED,0.539,,False,0.3,True,,,,,,,,,,,20260505.0,3.0,False,0.0,True,28.5,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
389,389140,포바이포,KOSDAQ,,8340,50.0,1190.1,,,CARRY,CARRY,7,False,1,False,7.800000000000001,27.8,35.3,0.8,66.7,,23.1,34.3,65.9,17.6,6.21,0.0,RR6.2 + 진입적정,0,8340.0,7950.0,10760.0,14710.0,,-2.4,0.34,10685,-20.05,,3,1.23,30.7,-6.1,거래품질 우수,,,,NORMAL,48.8,"영화, 비디오물, 방송프로그램 제작 및 배급업",5000000000.0,63.4,17.61,1,0,0.72,-9.25,-7.64,-3.58,19.14,-18.71,-10.15,-0.76,-54.54,0.87,0.345,0,12.0,0,0,7.6,0.09,0,0,0,0,-1,9970.0,-21.95,-0.3419,True,X,▲,8867,▼,X,X,0.24,250,0,1,-1,1,16930.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.68,6.0,6.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,,,,,,66.7,OK,9.722782483833111,9.722782483833111,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,70,20260508,,,,,,,,CARRY_REFRESHED,0.539,,False,0.3,True,,,,,,,,,,,20260428.0,10.0,True,20.0,True,29.0,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
390,382150,온코크로스,KOSDAQ,,8200,50.0,1000.1,,,CARRY,CARRY,7,False,1,False,0.0,28.5,46.2,0.0,50.0,,23.1,32.1,50.0,37.5,3.15,0.0,RR3.1 + 진입적정,0,8200.0,7550.0,10250.0,10460.0,,-0.6,0.18,8261,-10.09,,1,14.73,54.6,-0.82,저점추세 양호,,,캐리 재계산 실패: legacy snapshot,NORMAL,48.8,자연과학 및 공학 연구개발업,5000000000.0,81.2,31.95,0,0,-3.53,-6.82,3.02,5.81,-3.87,-19.37,-4.4,-34.82,-75.09,0.712,0.274,0,12.0,1,0,4.97,0.41,0,0,0,0,1,6546.0,-0.75,-0.4073,False,X,▼,9088,▼,X,X,0.59,250,0,-1,-1,1,10900.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.93,6.0,3.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,ATR_3.5x,45,,,,,,50.0,OK,11.0,11.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,60,20260508,,,,,,,,CARRY_LEGACY,0.539,,False,0.3,True,,,,,,,,,,,20260428.0,10.0,True,20.0,True,25.0,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,"analyze_returned_none(ohlcv_len=335,mcap=934,in_top=True)"
391,100130,동국S&C,KOSDAQ,,2320,50.0,1325.7,,,CARRY,CARRY,7,False,1,False,15.7,25.7,24.4,0.0,79.7,,21.8,34.7,79.7,0.4,3.39,0.0,RR3.4 + 진입적정,0,2320.0,2180.0,2795.0,3080.0,📦박스돌파,0.45,0.58,2379,-5.05,,4,-3.64,38.8,-5.13,AI 강점,,,,NORMAL,48.8,"구조용 금속제품, 탱크 및 증기발생기 제조업",5000000000.0,63.3,12.26,0,0,0.22,-7.01,-3.93,-2.32,21.47,12.9,-8.89,1.57,-22.93,0.388,0.388,0,10.2,0,1,2.29,0.13,0,0,0,0,1,2304.5,-2.52,-0.3387,True,O,▲,2467,▼,X,X,0.0,250,0,1,1,1,3440.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.03,6.0,3.4,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,,,,,,79.7,OK,9.269226595716244,9.269226595716244,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,70,20260508,,,,,,,,CARRY_REFRESHED,0.539,,False,0.3,True,,,,,,,,,,,20260501.0,7.0,True,10.0,True,20.5,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
392,041190,우리기술투자,KOSDAQ,,6590,53.23,5535.6,,,CARRY,CARRY,7,False,1,False,24.1,24.1,31.2,22.6,12.8,,21.7,22.2,18.4,77.0,2.57,0.0,RR2.6 + 진입적정,0,6590.0,6290.0,7360.0,7920.0,,-0.91,0.73,7088,-16.71,,2,3.84,39.6,-1.74,저점추세 양호,,,,NORMAL,48.8,기타 금융업,5323006600.0,50.4,10.93,1,0,-1.79,-2.8,-3.8,0.0,-16.58,-25.45,-6.57,-36.48,-61.28,0.87,0.24,0,7.9,0,0,1.51,0.31,0,0,0,0,-1,7188.0,-7.03,-0.0252,True,X,▼,6743,▼,X,X,0.0,250,0,-1,-1,1,8600.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.55,5.0,2.6,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,VP_RESISTANCE,65,SWING_60D,60,,,,,,12.8,OK,29.330716835121322,29.330716835121322,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,70,20260508,,,,,,,,CARRY_REFRESHED,0.539,,False,0.3,True,,,,,,,,,,,20260507.0,1.0,False,0.0,True,11.7,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
393,002720,국제약품,KOSDAQ,,4780,50.0,1011.4,,,CARRY,CARRY,7,False,1,False,0.0,23.7,27.4,10.4,42.9,,21.7,26.9,32.5,59.4,1.56,0.0,RR1.6 + 진입적정,0,4780.0,4555.0,5130.0,5470.0,⚡눌림회복,-0.44,0.44,4888,-3.94,,5,0.97,47.0,-0.78,,,,캐리 재계산 실패: legacy snapshot,NORMAL,48.8,의약품 제조업,5000000000.0,56.2,6.28,1,1,0.63,0.1,-0.83,-1.85,3.69,15.18,-9.34,-18.99,-25.65,0.62,0.62,0,6.0,1,0,1.26,0.26,0,0,0,0,1,4591.0,-2.22,-0.0063,True,O,▲,4795,▼,X,X,0.32,250,0,1,1,1,5780.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,4.71,6.0,1.6,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,,,,,,42.9,OK,13.87402491481038,13.87402491481038,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI,,,,60,20260508,,,,,,,,CARRY_LEGACY,0.539,,False,0.3,True,,,,,,,,,,,20260409.0,29.0,True,20.0,True,7.3,,ELITE_SCORE,MATURE,5320,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,"analyze_returned_none(ohlcv_len=373,mcap=955,in_top=True)"
