LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,추천매도가3,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,EXEC_RULE_ID,STOP_PCT,MAX_LOSS_PCT,RR_MULT,STOP_REASON,ENTRY_ACTION,POSITION_PCT,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,메이저순매수,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,켈리_금액(원),추천수량,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR
212,056080,유진로봇,KOSDAQ,조선·기계·설비,25200,74.0,9453.1,0.0,,WAIT,WAIT,3,False,False,True,55.1,55.1,52.7,53.6,63.1,0.0,54.3,56.5,10.4,87.0,0.85,0.0,밸런스우수 + 진입적정,0,25200.0,21950.0,27950.0,49450.0,,-0.39,0.83,34692,87.62,특이사항 없음,0,-2.97,53.6,0.25,AI 강점,,,스퀴즈/품질 대기,CAUTION,50.5,특수 목적용 기계 제조업,7399702850.0,45.5,18.53,0,0,-2.89,7.23,5.88,-5.08,-19.75,92.22,-15.69,-51.91,34.33,0.384,0.017,1,12.0,0,0,5.57,0.46,,SWING_20D,80,SWING_60D,60,,0,v1_sl_first_gap_at_open,12.9,5.0,0.8,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,28980.0,-27.36,0.2921,False,X,▲,24906,▲,O,X,0,0,0,0.96,250,0,1,1,1,0.0,특수 목적용 기계 제조업,13.262857142857143,10.291142857142857,5.0,63.1,OK,44.63945229232249,44.63945229232249,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,55.1,55.1,55.1,32.16,32.16,FRESH,0.351,low_wr_0.35,True,MATURE,122939.0,0.0,,,,,,True,10.9,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
213,012450,한화에어로스페이스,KOSPI,기타,1425000,2118.68,734778.5,0.0,,WAIT,WAIT,3,False,False,True,54.9,54.9,63.0,44.4,59.8,0.0,51.3,55.7,18.6,76.8,2.96,0.0,RR3.0 + 진입적정,0,1425000.0,1376000.0,1570000.0,1655000.0,,-2.69,0.69,1352284,1.84,특이사항 없음,0,16.6,65.1,-0.19,STRUCT 강점,,,추세 관망,CAUTION,50.5,"항공기,우주선 및 부품 제조업",211868377500.0,64.4,23.54,0,0,0.14,-6.86,-1.72,11.5,8.86,35.84,0.89,-23.3,-22.05,0.186,0.186,1,10.9,1,0,1.3,0.59,1698000.0,SWING_20D,80,SWING_60D,60,ATR_3.5x,45,v1_sl_first_gap_at_open,3.44,4.0,3.0,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,0,1,1329900.0,5.38,-0.3041,True,O,▲,1526057,▼,X,X,0,0,0,1.69,250,0,1,1,1,0.0,"항공기,우주선 및 부품 제조업",9.910260869565217,12.657652173913043,4.0,59.8,OK,27.781363076979595,27.781363076979595,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,54.9,54.9,54.9,32.16,32.16,FRESH,0.349,,True,MATURE,122939.0,0.0,,,,,,True,10.2,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
214,066570,LG전자,KOSPI,IT/전기전자,124500,559.89,202793.6,0.0,,WAIT,WAIT,3,False,False,True,54.5,54.5,68.4,60.0,15.5,0.0,44.6,48.0,52.9,33.9,2.51,0.0,RR2.5 + 진입적정,0,124500.0,113600.0,151900.0,167300.0,,0.54,0.63,118756,3.78,특이사항 없음,0,1.35,72.7,8.33,STRUCT 강점,TIMING 보조,RSI 과열,추세 관망,CAUTION,50.5,통신 및 방송 장비 제조업,55988761500.0,68.4,21.46,0,0,0.24,7.98,13.8,13.7,18.57,38.03,3.09,-13.59,-19.86,0.095,0.095,1,8.8,1,0,0.88,0.89,186900.0,SWING_60D,60,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,8.76,4.0,2.5,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,108380.0,4.84,0.1184,False,O,▲,124095,▲,O,X,17306,872,18178,-0.4,250,0,1,1,1,0.0,통신 및 방송 장비 제조업,16.630454545454544,28.787181818181818,2.0,15.5,OK,34.92919532081986,34.92919532081986,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,54.5,54.5,54.5,32.16,32.16,FRESH,0.345,,True,MATURE,122939.0,0.0,,,,,,True,22.0,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
215,138040,메리츠금융지주,KOSPI,금융,116500,164.25,196886.5,0.0,,WAIT,WAIT,3,False,False,True,54.4,54.4,88.6,34.7,25.3,0.0,12.3,49.5,63.3,20.9,0.68,0.0,진입적정,0,116500.0,107400.0,122700.0,149800.0,,-1.38,0.58,119646,6.57,특이사항 없음,0,7.16,58.5,1.87,STRUCT 강점,,,추세 관망,CAUTION,50.5,기타 금융업,16424622200.0,41.7,11.39,0,0,-1.02,2.28,4.67,10.64,8.98,1.92,0.03,-23.18,-55.97,0.29,0.195,1,7.7,0,0,1.52,0.68,,SWING_20D,80,SWING_60D,60,,0,v1_sl_first_gap_at_open,7.81,4.0,0.7,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,120130.0,-2.63,-0.0279,True,O,▲,118136,▲,X,X,0,0,0,1.44,250,0,1,1,1,0.0,기타 금융업,10.39945945945946,9.617837837837838,7.0,25.3,OK,30.8306197245052,30.8306197245052,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,54.4,54.4,54.4,32.16,32.16,FRESH,0.344,,True,MATURE,122939.0,0.0,,,,,,True,5.3,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
216,323410,카카오뱅크,KOSPI,인터넷/플랫폼·게임,25150,138.33,119995.8,0.0,,WAIT,WAIT,3,False,False,True,54.4,54.4,72.3,27.6,72.4,0.0,13.9,57.4,44.8,44.0,0.53,0.0,진입적정,0,25150.0,23450.0,26050.0,29500.0,,-1.03,0.77,25541,-6.89,특이사항 없음,1,1.51,61.3,2.19,AI 강점,STRUCT 보조,,추세 관망,CAUTION,50.5,은행 및 저축기관,13833226450.0,67.6,11.37,0,0,-0.79,0.8,6.34,7.02,16.17,10.31,-3.59,-15.99,-47.58,0.363,0.089,0,6.2,0,1,1.03,0.68,31800.0,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,v1_sl_first_gap_at_open,6.76,4.0,0.5,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,26622.5,-1.53,-0.0276,False,O,▲,25600,▲,X,X,0,0,0,0.0,250,0,1,1,1,0.0,은행 및 저축기관,3.8899999999999992,-2.1666666666666665,16.0,72.4,OK,35.75758554334704,35.75758554334704,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,54.4,54.4,54.4,32.16,32.16,FRESH,0.344,,True,MATURE,122939.0,0.0,,,,,,True,3.6,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
217,489790,한화비전,KOSPI,IT/전기전자,84900,1320.02,42864.6,0.0,,WAIT,WAIT,3,False,False,True,54.3,54.3,59.7,56.2,39.8,0.0,50.5,51.9,19.9,75.1,0.95,2.2,,0,83100.0,71200.0,97900.0,111000.0,,0.99,2.07,73116,1.47,특이사항 없음,0,0.29,70.3,9.75,거래품질 우수,,RSI 과열,스퀴즈/품질 대기,CAUTION,50.5,통신 및 방송 장비 제조업,132001632550.0,63.6,29.29,0,0,7.06,12.9,19.75,5.86,60.8,64.85,-4.75,28.64,6.96,0.046,0.046,1,11.3,0,0,2.88,0.53,127600.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,14.32,5.0,1.2,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,88130.0,16.12,0.3441,False,O,▲,78557,▲,O,X,20546,2717,23263,2.02,250,0,1,1,1,0.0,통신 및 방송 장비 제조업,16.630454545454544,28.787181818181818,2.0,39.8,OK,31.5,31.5,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,54.3,54.3,54.3,32.16,32.16,FRESH,0.343,low_wr_0.34,True,MATURE,122939.0,0.0,,,,,,True,15.3,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
218,032830,삼성생명,KOSPI,금융,253500,440.89,507000.0,0.0,,WAIT,WAIT,3,False,False,True,54.3,54.3,89.9,43.1,5.5,0.0,11.5,46.2,84.4,0.0,0.38,0.0,진입적정,0,253500.0,229500.0,262500.0,295500.0,,1.23,0.46,217402,62.25,특이사항 없음,1,6.01,72.2,9.16,STRUCT 강점,,RSI 과열,추세 관망,CAUTION,50.5,보험업,44089106000.0,60.5,24.87,0,0,0.0,7.87,12.17,16.55,44.69,56.38,5.94,12.53,-1.51,0.017,0.017,1,9.4,1,0,1.21,0.83,319500.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,v1_sl_first_gap_at_open,9.47,4.0,0.4,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,222950.0,16.6,0.1007,False,O,▲,254860,▲,X,X,0,0,0,1.18,250,0,1,1,1,0.0,보험업,10.39945945945946,9.617837837837838,7.0,5.5,OK,25.0,25.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,54.3,54.3,54.3,32.16,32.16,FRESH,0.343,,True,MATURE,122939.0,0.0,,,,,,True,3.6,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
219,042700,한미반도체,KOSPI,반도체,287000,910.54,273546.0,0.0,,WAIT,WAIT,3,False,False,True,54.1,54.1,87.3,38.4,19.2,0.0,12.0,48.3,68.1,14.9,0.68,0.0,진입적정,0,287000.0,254000.0,309500.0,382000.0,,-1.16,0.47,247267,134.26,특이사항 없음,0,2.06,64.6,3.8,STRUCT 강점,,,스퀴즈/품질 대기,CAUTION,50.5,특수 목적용 기계 제조업,91053962500.0,56.5,22.84,0,0,0.17,3.8,13.89,-3.37,66.76,91.97,-13.98,34.6,34.08,0.135,0.135,1,10.2,1,0,2.52,0.66,441500.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,11.5,4.0,0.7,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,306400.0,16.07,0.1156,False,O,▲,291768,▲,X,X,11767,-287,11480,0.0,250,0,1,1,1,0.0,특수 목적용 기계 제조업,18.89148148148148,33.035555555555554,1.0,19.2,OK,25.02442627556413,25.02442627556413,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,54.1,54.1,54.1,32.16,32.16,FRESH,0.341,low_wr_0.34,True,MATURE,122939.0,0.0,,,,,,True,7.8,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
220,011210,현대위아,KOSPI,자동차·모빌리티,84000,190.17,22843.9,0.0,,WAIT,WAIT,3,False,False,True,54.1,54.1,55.9,57.8,43.2,0.0,15.5,52.3,14.6,81.8,0.56,0.0,밸런스우수 + 진입적정,0,84000.0,76700.0,88100.0,112600.0,,-2.22,1.52,88470,-5.97,특이사항 없음,0,0.0,60.5,5.45,,,,추세 관망,CAUTION,50.5,자동차 신품 부품 제조업,19016696050.0,55.0,14.99,0,0,0.96,9.38,10.96,5.26,-3.89,48.41,-5.35,-36.05,-9.48,0.484,0.484,0,8.8,0,0,1.72,0.7,,SWING_20D,80,SWING_60D,60,,0,v1_sl_first_gap_at_open,8.69,5.0,0.6,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,86570.0,-5.05,0.2682,False,O,▲,81490,▲,O,X,0,0,0,0.24,250,0,1,1,1,0.0,자동차 신품 부품 제조업,10.807333333333334,-0.6899999999999998,11.0,43.2,OK,70.0,70.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,54.1,54.1,54.1,32.16,32.16,FRESH,0.341,,True,MATURE,122939.0,0.0,,,,,,True,4.9,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
221,006360,GS건설,KOSPI,건설·부동산,38050,498.02,32563.8,0.0,,WAIT,WAIT,3,False,False,True,54.0,54.0,83.9,42.9,16.5,0.0,12.1,47.8,67.4,15.8,0.52,13.4,,0,33550.0,28500.0,43000.0,44650.0,,0.28,0.31,29720,100.84,특이사항 없음,0,14.11,72.4,19.02,STRUCT 강점,,RSI 과열,추세 관망,CAUTION,50.5,건물 건설업,49801621300.0,79.7,72.02,0,0,-2.44,4.82,35.89,19.47,102.29,102.93,8.86,70.13,45.04,0.021,0.021,1,12.0,1,0,1.36,0.73,49750.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.05,5.0,1.9,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,29675.0,28.02,-0.2479,False,O,▲,41304,▲,X,X,0,0,0,-0.9,250,0,1,1,1,0.0,건물 건설업,-0.9012499999999998,5.79875,13.0,16.5,OK,25.0,25.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,54.0,54.0,54.0,32.16,32.16,FRESH,0.34,,True,MATURE,122939.0,0.0,,,,,,True,13.0,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
222,095270,웨이브일렉트로,KOSDAQ,기타,9640,78.19,1385.5,0.0,,WAIT,WAIT,3,False,False,True,53.9,53.9,91.6,0.5,85.1,0.0,11.8,59.1,91.1,0.0,0.32,35.8,,0,7100.0,6030.0,10790.0,11410.0,,0.3,0.66,7821,-1.55,특이사항 없음,0,16.41,72.0,42.64,STRUCT 강점,AI 보조,RSI 과열,추세 관망,CAUTION,50.5,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",7819483955.0,88.0,122.25,0,0,6.28,-5.02,56.49,105.32,106.65,78.85,94.71,74.49,20.96,0.367,0.367,0,12.0,1,0,1.94,0.82,12630.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.07,6.0,3.4,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,6479.0,23.25,-0.5245,False,O,▲,9994,▲,X,X,0,0,0,2.54,250,0,1,1,1,0.0,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",9.910260869565217,12.657652173913043,4.0,85.1,OK,7.89193163396946,7.89193163396946,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,53.9,53.9,53.9,32.16,32.16,FRESH,0.339,,True,MATURE,122939.0,0.0,,,,,,True,11.9,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
223,008970,KBI동양철관,KOSPI,철강·금속,1922,61.59,1994.4,0.0,,WAIT,WAIT,3,False,False,True,53.7,53.7,77.4,16.8,80.1,0.0,42.8,58.1,63.3,20.9,1.04,0.0,RR1.0 + 진입적정,0,1922.0,1670.0,2185.0,2340.0,,-1.59,0.47,1906,-3.42,특이사항 없음,0,5.56,67.2,4.56,AI 강점,STRUCT 보조,,추세 관망,CAUTION,50.5,1차 철강 제조업,6158608886.0,86.6,25.62,0,0,-1.74,-3.8,9.64,12.93,1.32,-23.94,2.32,-30.84,-81.83,0.481,0.432,0,12.0,1,0,1.96,0.53,2415.0,SWING_20D,80,SWING_60D,60,ATR_3.5x,45,v1_sl_first_gap_at_open,13.11,6.0,1.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,1587.1,0.82,-0.2469,False,O,▼,2017,▲,X,X,0,0,0,0.97,250,0,-1,-1,1,0.0,1차 철강 제조업,-1.3172222222222223,18.729444444444443,6.0,80.1,OK,25.0,25.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,53.7,53.7,53.7,32.16,32.16,FRESH,0.337,,True,MATURE,122939.0,0.0,,,,,,True,13.7,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
224,161000,애경케미칼,KOSPI,화학·소재,13850,57.72,6737.8,0.0,,WAIT,WAIT,3,False,False,True,53.7,53.7,84.1,31.1,38.1,0.0,42.3,51.1,53.0,33.8,2.09,0.0,RR2.1 + 진입적정,0,13850.0,11770.0,18200.0,20900.0,,0.94,0.16,12901,16.75,특이사항 없음,0,29.39,50.7,7.43,STRUCT 강점,,,추세 관망,CAUTION,50.5,기초 화학물질 제조업,5771806620.0,49.7,56.85,0,0,-4.61,3.75,12.6,53.89,55.1,31.16,43.28,22.94,-26.73,0.223,0.223,1,12.0,1,0,1.31,0.52,24250.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.02,5.0,2.1,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,16567.0,7.35,0.0624,False,O,▲,13922,▲,X,X,0,0,0,-1.72,250,0,1,1,1,0.0,기초 화학물질 제조업,8.233777777777778,9.924888888888889,8.0,38.1,OK,28.0,28.0,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,53.7,53.7,53.7,32.16,32.16,FRESH,0.337,,True,MATURE,122939.0,0.0,,,,,,True,31.4,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
225,115440,우리넷,KOSDAQ,IT/전기전자,16030,420.03,1730.3,0.0,,WAIT,WAIT,3,False,False,True,53.6,53.6,78.5,32.3,46.5,0.0,44.0,52.4,46.2,42.2,1.23,16.2,RR1.2,0,13790.0,11720.0,21350.0,22850.0,,-1.77,0.49,13477,15.96,특이사항 없음,0,25.78,66.9,22.06,STRUCT 강점,,,추세 관망,CAUTION,50.5,통신 및 방송 장비 제조업,42002579855.0,73.5,81.9,0,0,7.51,-5.15,43.9,95.49,109.27,118.99,84.88,77.11,61.1,0.0,0.0,1,12.0,0,0,1.17,0.59,25450.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.01,6.0,3.7,NORMAL+WARN:ATR%=20.2% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,12479.0,18.94,-0.6514,False,O,▲,16882,▲,X,X,0,0,0,0.6,250,0,1,1,1,0.0,통신 및 방송 장비 제조업,16.630454545454544,28.787181818181818,2.0,46.5,OK,7.5,7.5,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,53.6,53.6,53.6,32.16,32.16,FRESH,0.336,,True,MATURE,122939.0,0.0,,,,,,True,33.2,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
226,012330,현대모비스,KOSPI,자동차·모빌리티,420000,840.25,381076.8,0.0,,WAIT,WAIT,3,False,False,True,52.7,52.7,78.7,28.8,48.3,0.0,12.8,51.9,49.9,37.6,0.39,0.0,진입적정,0,420000.0,385500.0,433500.0,531000.0,🚀급등시동,-1.5,0.71,441132,-4.01,특이사항 없음,2,1.99,66.2,4.48,STRUCT 강점,,,추세 관망,CAUTION,50.5,자동차 신품 부품 제조업,84024565259.0,49.5,13.22,0,0,-1.64,7.28,8.11,10.24,-6.87,37.25,-0.37,-39.03,-20.64,0.439,0.271,0,7.9,1,1,1.48,0.76,,SWING_20D,80,SWING_60D,60,,0,v1_sl_first_gap_at_open,8.21,4.0,0.4,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,439950.0,-4.79,0.1672,False,O,▲,417248,▲,O,X,0,0,0,-0.12,250,0,1,1,1,0.0,자동차 신품 부품 제조업,10.807333333333334,-0.6899999999999998,11.0,48.3,OK,43.57869078756714,43.57869078756714,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,52.7,52.7,52.7,32.16,32.16,FRESH,0.327,,True,MATURE,122939.0,0.0,,,,,,True,3.2,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
227,329180,HD현대중공업,KOSPI,조선·기계·설비,524000,1851.77,549996.8,0.0,,WAIT,WAIT,3,False,False,True,52.2,52.2,62.6,48.7,38.3,0.0,47.2,49.9,24.3,69.6,2.23,0.0,RR2.2 + 진입적정,0,524000.0,472500.0,639000.0,652000.0,,1.09,0.86,530838,-9.48,특이사항 없음,0,7.83,65.4,8.24,STRUCT 강점,,,추세 관망,CAUTION,50.5,선박 및 보트 건조업,185176982500.0,59.5,19.64,0,0,1.95,13.17,11.25,4.38,-18.25,-9.19,-6.23,-50.41,-67.08,0.746,0.347,0,9.5,1,0,0.84,0.95,,SWING_60D,60,SWING_120D,45,,0,v1_sl_first_gap_at_open,9.83,4.0,2.2,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,534400.0,-1.29,0.3514,False,X,▼,489583,▲,O,X,0,0,0,1.95,250,0,-1,-1,1,0.0,선박 및 보트 건조업,13.262857142857143,10.291142857142857,5.0,38.3,OK,58.21476825391255,58.21476825391255,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,52.2,52.2,52.2,32.16,32.16,FRESH,0.322,,True,MATURE,122939.0,0.0,,,,,,True,21.9,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
228,348370,엔켐,KOSDAQ,화학·소재,41750,91.85,9147.8,0.0,,WAIT,WAIT,3,False,False,True,52.2,52.2,57.6,38.9,67.8,0.0,14.4,54.8,28.9,63.9,0.75,0.0,진입적정,0,41750.0,35450.0,46500.0,105000.0,,0.57,0.32,57360,9.21,특이사항 없음,0,16.86,51.9,8.06,AI 강점,,,추세 관망,CAUTION,50.5,기초 화학물질 제조업,9184686225.0,52.3,35.68,0,0,-0.12,12.99,11.33,-2.34,-33.84,-51.79,-12.95,-66.0,-109.68,0.795,0.071,1,12.0,1,0,0.93,0.71,,SWING_20D,80,SWING_60D,60,,0,v1_sl_first_gap_at_open,15.09,5.0,0.8,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,46090.0,-27.21,0.4698,False,X,▼,39817,▲,O,X,0,0,0,2.15,250,0,-1,-1,1,0.0,기초 화학물질 제조업,8.233777777777778,9.924888888888889,8.0,67.8,OK,35.0,35.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,52.2,52.2,52.2,32.16,32.16,FRESH,0.322,,True,MATURE,122939.0,0.0,,,,,,True,11.4,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
229,079370,제우스,KOSDAQ,조선·기계·설비,16300,77.12,5055.8,0.0,,WAIT,WAIT,3,False,False,True,51.7,51.7,53.4,57.9,36.1,0.0,14.5,49.1,21.8,72.8,0.78,0.0,진입적정,0,16300.0,14580.0,17650.0,20950.0,,-0.3,1.1,17771,-13.47,특이사항 없음,0,-0.28,69.9,5.05,,,,추세 관망,CAUTION,50.5,특수 목적용 기계 제조업,7711725360.0,72.2,19.54,0,0,0.25,5.84,12.1,-0.91,9.18,4.09,-11.52,-22.98,-53.8,0.604,0.193,0,9.2,0,0,1.16,0.6,,SWING_20D,80,SWING_60D,60,,0,v1_sl_first_gap_at_open,10.55,5.0,0.8,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,17683.0,-8.28,0.2115,False,O,▲,15951,▲,O,X,0,0,0,0.0,250,0,1,1,1,0.0,특수 목적용 기계 제조업,13.262857142857143,10.291142857142857,5.0,36.1,OK,62.0511596925743,62.0511596925743,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260420,20260420,,51.7,51.7,51.7,32.16,32.16,FRESH,0.317,,True,MATURE,122939.0,0.0,,,,,,True,8.3,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
